TAIR Accession	Locus	Gene Model	Gene Type	Description	Other Name(Type)	Keywords	Is full length cDNA
Gene:4010712398	AT2G40740	AT2G40740.2	protein_coding	member of WRKY Transcription Factor; Group III	ATWRKY55; WRKY DNA-BINDING PROTEIN 55; WRKY55	 mitochondrion, DNA-binding transcription factor activity, flowering stage, guard cell, mitochondrion, nucleus, plant sperm cell, regulation of gene expression, regulation of transcription, DNA-templated, sequence-specific DNA binding, stamen, stem, transcription cis-regulatory region binding	true
Gene:2057211	AT2G38470	AT2G38470.1	protein_coding	Member of the plant WRKY transcription factor family.  Regulates the antagonistic relationship between defense pathways mediating responses to P. syringae and necrotrophic fungal pathogens.  Located in nucleus. Involved in response to various abiotic stresses - especially salt stress. Regulates cytochrome P450 gene CYP94B1 to control apoplastic barrier formation in roots to confer salt tolerance.	ATWRKY33; WRKY DNA-BINDING PROTEIN 33; WRKY33	 nucleus, DNA-binding transcription factor activity, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, camalexin biosynthetic process, carpel, cauline leaf, cellular heat acclimation, cellular response to heat, collective leaf structure, cotyledon, defense response to bacterium, defense response to fungus, flower, flower pedicel, flowering stage, fruit, guard cell, hypocotyl, inflorescence meristem, leaf apex, leaf lamina base, mature plant embryo stage, nucleus, petal, petal differentiation and expansion stage, petiole, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, pollen, positive regulation of autophagy, protein binding, regulation of transcription, DNA-templated, response to chitin, response to cold, response to heat, response to osmotic stress, response to salt stress, response to water deprivation, root, seed, sepal, shoot apex, stamen, stem, systemic acquired resistance, transcription cis-regulatory region binding, vascular leaf, vascular leaf senescent stage	true
Gene:2046652	AT2G24570	AT2G24570.1	protein_coding	member of WRKY Transcription Factor; Group II-d; negative regulator of basal resistance to Pseudomonas syringae.	ATWRKY17; WRKY DNA-BINDING PROTEIN 17; WRKY17	 nucleus, DNA-binding transcription factor activity, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, calmodulin binding, carpel, cauline leaf, collective leaf structure, cotyledon, defense response to bacterium, flower, flower pedicel, flowering stage, guard cell, hypocotyl, inflorescence meristem, leaf apex, leaf lamina base, mature plant embryo stage, nucleus, petal, petal differentiation and expansion stage, petiole, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, pollen, protein binding, regulation of transcription, DNA-templated, response to chitin, root, seed, sepal, shoot apex, shoot system, stamen, stem, transcription cis-regulatory region binding, vascular leaf, vascular leaf senescent stage	true
Gene:2085012	AT3G42770	AT3G42770.1	protein_coding	E3 ligase involved in phosphate homeostasis. Under low Pi stress it targets  WRKY6(AT1G62300) for degradation which in turn is a repressor of PHO1( AT3G23430 ).	PHOSPHATE RESPONSE UBIQUITIN E3 LIGASE 1; PRU1	 chloroplast, cellular response to phosphate starvation, chloroplast, protein binding, protein polyubiquitination, root system, ubiquitin protein ligase activity	false
Gene:2170447	AT5G46310	AT5G46310.1	protein_coding	WRKY family transcription factor;(source:Araport11)		 nucleus, nucleus	false
Gene:6532563445	AT5G45050	AT5G45050.4	protein_coding	Encodes a member of the WRKY Transcription Factor (Group II-e) family.	ATWRKY16; WRKY16	 ADP binding, DNA-binding transcription factor activity, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, carpel, cauline leaf, collective leaf structure, cotyledon, cultured plant cell, defense response to bacterium, flower, flower pedicel, flowering stage, guard cell, hypocotyl, inflorescence meristem, innate immune response-activating signal transduction, leaf apex, leaf lamina base, mature plant embryo stage, nucleus, petal, petal differentiation and expansion stage, petiole, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, pollen, protein binding, regulation of transcription, DNA-templated, root, seed, sepal, sequence-specific DNA binding, shoot apex, shoot system, stamen, stem, transcription cis-regulatory region binding, vacuolar membrane, vascular leaf, vascular leaf senescent stage	false
Gene:2136092	AT4G11070	AT4G11070.1	protein_coding	member of WRKY Transcription Factor; Group III; AvrRps4C can associate with the DNA-binding domain.	ATWRKY41; WRKY41	 nucleus, DNA-binding transcription factor activity, guard cell, nucleus, protein binding, regulation of transcription, DNA-templated, transcription cis-regulatory region binding	true
Gene:6532558338	AT4G22070	AT4G22070.3	protein_coding	member of WRKY Transcription Factor; Group II-b		 nucleus, DNA-binding transcription factor activity, collective leaf structure, flower, flowering stage, nucleus, petal, petal differentiation and expansion stage, plant sperm cell, protein binding, regulation of transcription, DNA-templated, root, sequence-specific DNA binding	false
Gene:2007080	AT1G69310	AT1G69310.1	protein_coding	Encodes WRKY57, a member of the WRKY Transcription Factor. Activation of WRKY57 confers drought tolerance.	ATWRKY57; WRKY DNA-BINDING PROTEIN 57; WRKY57	 nucleus, DNA-binding transcription factor activity, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, carpel, cauline leaf, collective leaf structure, cotyledon, endosperm, flower, flower pedicel, flowering stage, guard cell, hypocotyl, inflorescence meristem, leaf apex, nucleus, petal, petal differentiation and expansion stage, plant embryo, plant embryo globular stage, pollen, regulation of transcription, DNA-templated, response to osmotic stress, response to salt stress, response to water deprivation, root, sepal, sequence-specific DNA binding, shoot apex, shoot system, stamen, stem, transcription cis-regulatory region binding, vascular leaf, vascular leaf senescent stage	true
Gene:2177638	AT5G64810	AT5G64810.1	protein_coding	member of WRKY Transcription Factor; Group II-c.  Involved in jasmonic acid inducible defense responses.	ARABIDOPSIS THALIANA WRKY DNA-BINDING PROTEIN 51; ATWRKY51; WRKY DNA-BINDING PROTEIN 51; WRKY51	 nucleus, DNA-binding transcription factor activity, defense response to bacterium, defense response to fungus, guard cell, jasmonic acid mediated signaling pathway, nucleus, protein binding, regulation of transcription, DNA-templated, sequence-specific DNA binding	true
Gene:2029918	AT1G29280	AT1G29280.1	protein_coding	member of WRKY Transcription Factor; Group II-e The mRNA is cell-to-cell mobile.	ATWRKY65; WRKY DNA-BINDING PROTEIN 65; WRKY65	 nucleus, DNA-binding transcription factor activity, LP.04 four leaves visible stage, LP.06 six leaves visible stage, cell-to-cell mobile RNA, cotyledon, flowering stage, guard cell, hypocotyl, inflorescence meristem, nucleus, regulation of transcription, DNA-templated, root, sepal, shoot apex, stem, transcription cis-regulatory region binding, vascular leaf	true
Gene:3443062	AT5G07100	AT5G07100.1	protein_coding	Encodes WRKY DNA-binding protein 26 (WRKY26).	WRKY DNA-BINDING PROTEIN 26; WRKY26	 nucleus, DNA-binding transcription factor activity, LP.04 four leaves visible stage, LP.06 six leaves visible stage, carpel, cauline leaf, cellular heat acclimation, cellular response to heat, collective leaf structure, cotyledon, endosperm, flowering stage, guard cell, hypocotyl, nucleus, protein binding, regulation of transcription, DNA-templated, root, sepal, sequence-specific DNA binding, stamen, stem, vascular leaf	true
Gene:2034963	AT1G18860	AT1G18860.1	protein_coding	member of WRKY Transcription Factor; Group II-b	ATWRKY61; WRKY DNA-BINDING PROTEIN 61; WRKY61	 nucleus, DNA-binding transcription factor activity, nucleus, regulation of transcription, DNA-templated, root, stem	true
Gene:3704839	AT4G30935	AT4G30935.1	protein_coding	member of WRKY Transcription Factor; Group I	ATWRKY32; WRKY DNA-BINDING PROTEIN 32; WRKY32	 nucleus, DNA-binding transcription factor activity, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, carpel, cauline leaf, collective leaf structure, cotyledon, flower, flower pedicel, flowering stage, guard cell, hypocotyl, inflorescence meristem, leaf apex, leaf lamina base, mature plant embryo stage, nucleus, petal, petal differentiation and expansion stage, petiole, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, plant sperm cell, pollen, protein binding, regulation of transcription, DNA-templated, root, seed, sepal, sequence-specific DNA binding, shoot apex, shoot system, stamen, stem, vascular leaf, vascular leaf senescent stage	true
Gene:6532560547	AT2G43280	AT2G43280.2	protein_coding	Encodes one of four FRS (FAR1-RELATED SEQUENCE) factor-like genes in Arabidopsis.  FRS factors are characterized by having an N-terminal C2H2-type chelating motif of the WRKY- Glial Cell Missing1 family, a central core transposase domain of Mutator-like element transposases, and a C-terminal SWIM domain. The four FRF-like genes in  Arabidopsis share only the N-terminal motif with FRS proteins.		 nucleus, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, carpel, cauline leaf, collective leaf structure, cotyledon, flower, flower pedicel, flowering stage, guard cell, hypocotyl, inflorescence meristem, leaf apex, leaf lamina base, mature plant embryo stage, nucleus, petal, petal differentiation and expansion stage, petiole, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, pollen, root, seed, sepal, shoot apex, shoot system, stamen, stem, vascular leaf, vascular leaf senescent stage	true
Gene:2008280	AT1G51220	AT1G51220.1	protein_coding	Encodes a WIP domain containing protein. Putative target of WRKY53.WIP5 is a paralog of NTT and along with WIP4,acts redundantly in cell fate determination during primary root development. MP binds to AuxRE motifs within the WIP5 gene and likely regulates its expression.	ATWIP5; WIP DOMAIN PROTEIN 5; WIP5	 nucleus, DNA-binding transcription factor activity, anatomical structure development, embryo hypophysis, nucleus, primary root development, regulation of gene expression, regulation of transcription, DNA-templated	true
Gene:2041463	AT2G47090	AT2G47090.1	protein_coding	Ubiquitin E3 ligase. Regulates the stability of  WRKY33 to modulate the submergence response. Expression is repressed by hypoxia.	SR1	 nucleus, guard cell, nucleus, rescue of stalled ribosome, ubiquitin protein ligase activity	true
Gene:2133538	AT4G08480	AT4G08480.1	protein_coding	Encodes a member of the A1 subgroup of the MEKK (MAPK/ERK kinase kinase) family. MEKK is another name for Mitogen-Activated Protein Kinase Kinase Kinase (MAPKKK or MAP3K).  This subgroup has four members: At4g08500 (MEKK1, also known as ARAKIN, MAP3Kb1, MAPKKK8), At4g08480 (MEKK2, also known as MAP3Kb4, MAPKKK9),  At4g08470 (MEKK3, also known as MAP3Kb3, MAPKKK10) and At4g12020 (MEKK4, also known as MAP3Kb5, MAPKKK11, WRKY19).  Nomenclatures for mitogen-activated protein kinases are described in Trends in Plant Science 2002, 7(7):301.	MAPK/ERK KINASE KINASE 2; MAPKKK9; MEKK2; MITOGEN-ACTIVATED PROTEIN KINASE KINASE KINASE 9; SUMM1; SUPPRESSOR OF MKK1 MKK2 1	 nucleus, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, MAP kinase activity, carpel, cauline leaf, collective leaf structure, cotyledon, flower, flower pedicel, flowering stage, guard cell, hypocotyl, inflorescence meristem, leaf apex, leaf lamina base, mature plant embryo stage, nucleus, petal, petal differentiation and expansion stage, petiole, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, pollen, protein binding, protein phosphorylation, regulation of defense response, response to L-glutamate, root, root system development, seed, sepal, shoot apex, shoot system, stamen, stem, vascular leaf, vascular leaf senescent stage	false
Gene:6530296918	AT2G47090	AT2G47090.2	protein_coding	Ubiquitin E3 ligase. Regulates the stability of  WRKY33 to modulate the submergence response. Expression is repressed by hypoxia.	SR1	 nucleus, guard cell, nucleus, rescue of stalled ribosome, ubiquitin protein ligase activity	true
Gene:1005027794	AT3G58710	AT3G58710.2	protein_coding	member of WRKY Transcription Factor; Group II-e	ATWRKY69; RABIDOPSIS THALIANA WRKY DNA-BINDING PROTEIN 69; WRKY DNA-BINDING PROTEIN 69; WRKY69	 nucleus, DNA-binding transcription factor activity, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.10 ten leaves visible stage, carpel, collective leaf structure, flower, flowering stage, guard cell, hypocotyl, inflorescence meristem, leaf apex, nucleus, petal, petal differentiation and expansion stage, plant embryo, plant embryo cotyledonary stage, plant embryo globular stage, pollen, regulation of transcription, DNA-templated, root, seed, sepal, shoot apex, stamen, stem, transcription cis-regulatory region binding, vascular leaf	true
Gene:2099043	AT3G58710	AT3G58710.1	protein_coding	member of WRKY Transcription Factor; Group II-e	ATWRKY69; RABIDOPSIS THALIANA WRKY DNA-BINDING PROTEIN 69; WRKY DNA-BINDING PROTEIN 69; WRKY69	 nucleus, DNA-binding transcription factor activity, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.10 ten leaves visible stage, carpel, collective leaf structure, flower, flowering stage, guard cell, hypocotyl, inflorescence meristem, leaf apex, nucleus, petal, petal differentiation and expansion stage, plant embryo, plant embryo cotyledonary stage, plant embryo globular stage, pollen, regulation of transcription, DNA-templated, root, seed, sepal, shoot apex, stamen, stem, transcription cis-regulatory region binding, vascular leaf	true
Gene:6532560964	AT5G07100	AT5G07100.4	protein_coding	Encodes WRKY DNA-binding protein 26 (WRKY26).		 nucleus, DNA-binding transcription factor activity, LP.04 four leaves visible stage, LP.06 six leaves visible stage, carpel, cauline leaf, cellular heat acclimation, cellular response to heat, collective leaf structure, cotyledon, endosperm, flowering stage, guard cell, hypocotyl, nucleus, protein binding, regulation of transcription, DNA-templated, root, sepal, sequence-specific DNA binding, stamen, stem, vascular leaf	true
Gene:2125238	AT4G31550	AT4G31550.1	protein_coding	member of WRKY Transcription Factor; Group II-d; negative regulator of basal resistance to Pseudomonas syringae.	ATWRKY11; WRKY DNA-BINDING PROTEIN 11; WRKY11	 nucleus, DNA-binding transcription factor activity, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, calmodulin binding, carpel, cauline leaf, collective leaf structure, cotyledon, defense response to bacterium, flower, flower pedicel, flowering stage, guard cell, hypocotyl, induced systemic resistance, inflorescence meristem, leaf apex, leaf lamina base, mature plant embryo stage, nucleus, petal, petal differentiation and expansion stage, petiole, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, plant sperm cell, pollen, regulation of jasmonic acid mediated signaling pathway, regulation of transcription, DNA-templated, response to bacterium, response to chitin, root, seed, sepal, sequence-specific DNA binding, shoot apex, shoot system, stamen, stem, transcription cis-regulatory region binding, vascular leaf, vascular leaf senescent stage	true
Gene:3699361	AT3G01970	AT3G01970.1	protein_coding	member of WRKY Transcription Factor; Group I	ATWRKY45; WRKY DNA-BINDING PROTEIN 45; WRKY45	 nucleus, DNA-binding transcription factor activity, LP.04 four leaves visible stage, carpel, endosperm, flowering stage, guard cell, nucleus, petal differentiation and expansion stage, phosphate ion transport, plant callus, pollen, protein binding, regulation of transcription, DNA-templated, sepal, stamen, stem, transcription cis-regulatory region binding, transcription factor binding, vascular leaf	true
Gene:1005027775	AT4G31550	AT4G31550.2	protein_coding	member of WRKY Transcription Factor; Group II-d; negative regulator of basal resistance to Pseudomonas syringae.	ATWRKY11; WRKY DNA-BINDING PROTEIN 11; WRKY11	 nucleus, DNA-binding transcription factor activity, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, calmodulin binding, carpel, cauline leaf, collective leaf structure, cotyledon, defense response to bacterium, flower, flower pedicel, flowering stage, guard cell, hypocotyl, induced systemic resistance, inflorescence meristem, leaf apex, leaf lamina base, mature plant embryo stage, nucleus, petal, petal differentiation and expansion stage, petiole, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, plant sperm cell, pollen, regulation of jasmonic acid mediated signaling pathway, regulation of transcription, DNA-templated, response to bacterium, response to chitin, root, seed, sepal, sequence-specific DNA binding, shoot apex, shoot system, stamen, stem, transcription cis-regulatory region binding, vascular leaf, vascular leaf senescent stage	true
Gene:6532546706	AT4G12020	AT4G12020.11	protein_coding	Encodes a member of the A1 subgroup of the MEKK (MAPK/ERK kinase kinase) family. MEKK is another name for Mitogen-Activated Protein Kinase Kinase Kinase (MAPKKK or MAP3K).  This subgroup has four members: At4g08500 (MEKK1, also known as ARAKIN, MAP3Kb1, MAPKKK8), At4g08480 (MEKK2, also known as MAP3Kb4, MAPKKK9),  At4g08470 (MEKK3, also known as MAP3Kb3, MAPKKK10) and At4g12020 (MEKK4, also known as MAP3Kb5, MAPKKK11, WRKY19).  Nomenclatures for mitogen-activated protein kinases are described in Trends in Plant Science 2002,7(7):301. Co-regulates with DSC1  basal levels of immunity to root-knot nematodes.		 cytoplasm, ADP binding, DNA-binding transcription factor activity, L mature pollen stage, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, carpel, cauline leaf, chloroplast, chloroplast envelope, collective leaf structure, cotyledon, cytoplasm, flower, flower pedicel, flowering stage, guard cell, hypocotyl, inflorescence meristem, leaf apex, leaf lamina base, mature plant embryo stage, nucleus, petal, petal differentiation and expansion stage, petiole, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, pollen, protein binding, protein kinase activity, protein phosphorylation, regulation of transcription, DNA-templated, root, seed, sepal, sequence-specific DNA binding, shoot apex, shoot system, stamen, stem, transcription cis-regulatory region binding, vascular leaf, vascular leaf senescent stage	false
Gene:1005714792	AT2G46130	AT2G46130.2	protein_coding	member of WRKY Transcription Factor; Group II-c	ATWRKY43; WRKY DNA-BINDING PROTEIN 43; WRKY43	 nucleus, DNA-binding transcription factor activity, flower, hypocotyl, nucleus, petal differentiation and expansion stage, plant callus, protein binding, regulation of transcription, DNA-templated, sequence-specific DNA binding	true
Gene:6532548646	AT4G22070	AT4G22070.4	protein_coding	member of WRKY Transcription Factor; Group II-b		 nucleus, DNA-binding transcription factor activity, collective leaf structure, flower, flowering stage, nucleus, petal, petal differentiation and expansion stage, plant sperm cell, protein binding, regulation of transcription, DNA-templated, root, sequence-specific DNA binding	false
Gene:6532556212	AT2G34830	AT2G34830.2	protein_coding	member of WRKY Transcription Factor; Group II-e		 nucleus, DNA-binding transcription factor activity, embryo development ending in seed dormancy, flower, nucleus, petal differentiation and expansion stage, pollen development, regulation of transcription, DNA-templated, root, sequence-specific DNA binding, shoot apex, transcription cis-regulatory region binding	true
Gene:2102538	AT3G56400	AT3G56400.1	protein_coding	Member of WRKY Transcription Factor; Group III. Function as activator of SA-dependent defense genes and a repressor of JA-regulated genes. WRKY70-controlled suppression of  JA-signaling is partly executed by NPR1.	ARABIDOPSIS THALIANA WRKY DNA-BINDING PROTEIN 70; ATWRKY70; WRKY DNA-BINDING PROTEIN 70; WRKY70	 nucleus, DNA-binding transcription factor activity, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, carpel, cauline leaf, cellular response to hypoxia, collective leaf structure, cotyledon, defense response to bacterium, defense response to fungus, defense response to oomycetes, floral organ senescence, flower, flower pedicel, flowering stage, guard cell, hypocotyl, induced systemic resistance, induced systemic resistance, jasmonic acid mediated signaling pathway, inflorescence meristem, leaf apex, leaf lamina base, leaf senescence, mature plant embryo stage, negative regulation of leaf senescence, negative regulation of transcription, DNA-templated, nucleus, petal, petal differentiation and expansion stage, petiole, plant callus, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, pollen, positive regulation of salicylic acid mediated signaling pathway, protein binding, regulation of brassinosteroid mediated signaling pathway, regulation of defense response, regulation of ethylene-activated signaling pathway, regulation of jasmonic acid mediated signaling pathway, regulation of response to osmotic stress, regulation of response to water deprivation, regulation of salicylic acid mediated signaling pathway, regulation of stomatal closure, regulation of transcription, DNA-templated, response to bacterium, response to chitin, response to insect, response to jasmonic acid, response to osmotic stress, response to reactive oxygen species, response to salicylic acid, root, seed, sepal, sequence-specific DNA binding, shoot apex, shoot system, stamen, stem, systemic acquired resistance, salicylic acid mediated signaling pathway, transcription cis-regulatory region binding, vascular leaf, vascular leaf senescent stage	true
Gene:2133431	AT4G01720	AT4G01720.1	protein_coding	member of WRKY Transcription Factor; Group II-b	ATWRKY47; WRKY47	 nucleus, DNA-binding transcription factor activity, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, carpel, cauline leaf, collective leaf structure, cotyledon, endosperm, flower, flower pedicel, flowering stage, guard cell, hypocotyl, inflorescence meristem, leaf apex, leaf lamina base, nucleus, petal, petal differentiation and expansion stage, petiole, plant embryo, plant embryo globular stage, protein binding, regulation of transcription, DNA-templated, root, sepal, sequence-specific DNA binding, shoot apex, shoot system, stamen, stem, vascular leaf, vascular leaf senescent stage	true
Gene:6532561624	AT1G69810	AT1G69810.2	protein_coding	member of WRKY Transcription Factor; Group II-b		 nucleus, DNA-binding transcription factor activity, guard cell, nucleus, protein binding, regulation of transcription, DNA-templated, root, sequence-specific DNA binding, stem	true
Gene:6532556719	AT2G25000	AT2G25000.4	protein_coding	Pathogen-induced transcription factor. Forms protein complexes with itself and with WRKY40. Coexpression with WRKY18 or WRKY40 made plants more susceptible to both  P. syringae and B. cinerea. WRKY18, WRKY40, and WRKY60 have partially redundant roles in response to the hemibiotrophic bacterial pathogen Pseudomonas syringae and the necrotrophic fungal pathogen Botrytis cinerea, with WRKY18 playing a more important role than the other two.		 nucleus, DNA-binding transcription factor activity, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, cauline leaf, collective leaf structure, cotyledon, defense response to bacterium, defense response to fungus, flower, flower pedicel, flowering stage, guard cell, hypocotyl, identical protein binding, inflorescence meristem, leaf, leaf apex, leaf lamina base, mature plant embryo stage, nucleus, petal, petal differentiation and expansion stage, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, protein binding, regulation of defense response, regulation of transcription, DNA-templated, response to molecule of bacterial origin, response to salicylic acid, root, seed, sepal, sequence-specific DNA binding, shoot apex, stamen, stem, vascular leaf, vascular leaf senescent stage	true
Gene:5019474372	AT4G12020	AT4G12020.3	protein_coding	Encodes a member of the A1 subgroup of the MEKK (MAPK/ERK kinase kinase) family. MEKK is another name for Mitogen-Activated Protein Kinase Kinase Kinase (MAPKKK or MAP3K).  This subgroup has four members: At4g08500 (MEKK1, also known as ARAKIN, MAP3Kb1, MAPKKK8), At4g08480 (MEKK2, also known as MAP3Kb4, MAPKKK9),  At4g08470 (MEKK3, also known as MAP3Kb3, MAPKKK10) and At4g12020 (MEKK4, also known as MAP3Kb5, MAPKKK11, WRKY19).  Nomenclatures for mitogen-activated protein kinases are described in Trends in Plant Science 2002,7(7):301. Co-regulates with DSC1  basal levels of immunity to root-knot nematodes.	ATWRKY19; MAPK/ERK KINASE KINASE 4; MAPKKK11; MEKK4; MITOGEN-ACTIVATED PROTEIN KINASE KINASE KINASE 11; WRKY19	 cytoplasm, ADP binding, DNA-binding transcription factor activity, L mature pollen stage, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, carpel, cauline leaf, chloroplast, chloroplast envelope, collective leaf structure, cotyledon, cytoplasm, flower, flower pedicel, flowering stage, guard cell, hypocotyl, inflorescence meristem, leaf apex, leaf lamina base, mature plant embryo stage, nucleus, petal, petal differentiation and expansion stage, petiole, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, pollen, protein binding, protein kinase activity, protein phosphorylation, regulation of transcription, DNA-templated, root, seed, sepal, sequence-specific DNA binding, shoot apex, shoot system, stamen, stem, transcription cis-regulatory region binding, vascular leaf, vascular leaf senescent stage	false
Gene:6532546883	AT4G12020	AT4G12020.6	protein_coding	Encodes a member of the A1 subgroup of the MEKK (MAPK/ERK kinase kinase) family. MEKK is another name for Mitogen-Activated Protein Kinase Kinase Kinase (MAPKKK or MAP3K).  This subgroup has four members: At4g08500 (MEKK1, also known as ARAKIN, MAP3Kb1, MAPKKK8), At4g08480 (MEKK2, also known as MAP3Kb4, MAPKKK9),  At4g08470 (MEKK3, also known as MAP3Kb3, MAPKKK10) and At4g12020 (MEKK4, also known as MAP3Kb5, MAPKKK11, WRKY19).  Nomenclatures for mitogen-activated protein kinases are described in Trends in Plant Science 2002,7(7):301. Co-regulates with DSC1  basal levels of immunity to root-knot nematodes.		 cytoplasm, ADP binding, DNA-binding transcription factor activity, L mature pollen stage, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, carpel, cauline leaf, chloroplast, chloroplast envelope, collective leaf structure, cotyledon, cytoplasm, flower, flower pedicel, flowering stage, guard cell, hypocotyl, inflorescence meristem, leaf apex, leaf lamina base, mature plant embryo stage, nucleus, petal, petal differentiation and expansion stage, petiole, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, pollen, protein binding, protein kinase activity, protein phosphorylation, regulation of transcription, DNA-templated, root, seed, sepal, sequence-specific DNA binding, shoot apex, shoot system, stamen, stem, transcription cis-regulatory region binding, vascular leaf, vascular leaf senescent stage	false
Gene:6532548595	AT4G12020	AT4G12020.4	protein_coding	Encodes a member of the A1 subgroup of the MEKK (MAPK/ERK kinase kinase) family. MEKK is another name for Mitogen-Activated Protein Kinase Kinase Kinase (MAPKKK or MAP3K).  This subgroup has four members: At4g08500 (MEKK1, also known as ARAKIN, MAP3Kb1, MAPKKK8), At4g08480 (MEKK2, also known as MAP3Kb4, MAPKKK9),  At4g08470 (MEKK3, also known as MAP3Kb3, MAPKKK10) and At4g12020 (MEKK4, also known as MAP3Kb5, MAPKKK11, WRKY19).  Nomenclatures for mitogen-activated protein kinases are described in Trends in Plant Science 2002,7(7):301. Co-regulates with DSC1  basal levels of immunity to root-knot nematodes.		 cytoplasm, ADP binding, DNA-binding transcription factor activity, L mature pollen stage, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, carpel, cauline leaf, chloroplast, chloroplast envelope, collective leaf structure, cotyledon, cytoplasm, flower, flower pedicel, flowering stage, guard cell, hypocotyl, inflorescence meristem, leaf apex, leaf lamina base, mature plant embryo stage, nucleus, petal, petal differentiation and expansion stage, petiole, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, pollen, protein binding, protein kinase activity, protein phosphorylation, regulation of transcription, DNA-templated, root, seed, sepal, sequence-specific DNA binding, shoot apex, shoot system, stamen, stem, transcription cis-regulatory region binding, vascular leaf, vascular leaf senescent stage	false
