TAIR Accession	Locus	Gene Model	Gene Type	Description	Other Name(Type)	Keywords	Is full length cDNA
Gene:2143165	AT5G15730	AT5G15730.1	protein_coding	Protein kinase superfamily protein;(source:Araport11)	ATCRLK2; CALCIUM/CALMODULIN-REGULATED RECEPTOR-LIKE KINASE 2; CRLK2	 LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, carpel, cauline leaf, collective leaf structure, cotyledon, epidermis, flower, flower pedicel, flowering stage, guard cell, hypocotyl, inflorescence meristem, leaf apex, leaf lamina base, mature plant embryo stage, petal, petal differentiation and expansion stage, petiole, phosphorylation, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, plasma membrane, plastid, pollen, protein phosphorylation, protein serine kinase activity, root, rosette leaf, seed, sepal, shoot apex, shoot system, stamen, stem, vascular leaf, vascular leaf senescent stage	true
Gene:6532554462	AT4G04740	AT4G04740.4	protein_coding	member of Calcium Dependent Protein Kinase		 plasma membrane, ATP binding, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, calcium ion binding, calcium-dependent protein serine/threonine kinase activity, calmodulin binding, calmodulin-dependent protein kinase activity, carpel, cauline leaf, collective leaf structure, cotyledon, cultured plant cell, cytoplasm, flower, flowering stage, guard cell, hypocotyl, inflorescence meristem, intracellular signal transduction, leaf apex, leaf lamina base, nucleus, peptidyl-serine phosphorylation, petal, petal differentiation and expansion stage, plasma membrane, protein autophosphorylation, protein binding, protein kinase activity, protein phosphatase binding, protein phosphorylation, protein serine kinase activity, regulation of stomatal movement, response to abscisic acid, response to cadmium ion, root, sepal, shoot apex, shoot system, stamen, stem, vascular leaf, vascular leaf senescent stage	false
Gene:6532558352	AT4G17615	AT4G17615.3	protein_coding	Member of AtCBL (Calcineurin B-like Calcium Sensor Proteins) family. Protein level is increased upon high salt, mannitol, and cold stresses. CBL1 interacts with CIPK23 and recruits the kinase to the plasma membrane where the substrate(s) of CIPK23 may reside. CBL1 localization is regulated by protein modification including myristolation and acylation.		 plasma membrane, L mature pollen stage, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, M germinated pollen stage, abscisic acid-activated signaling pathway, anther, calcium ion binding, calcium-mediated signaling, carpel, cauline leaf, collective leaf structure, cotyledon, cytoplasm, cytosol, flower, flower pedicel, flowering stage, guard cell, hypocotyl, inflorescence meristem, kinase binding, leaf apex, leaf lamina base, mature plant embryo stage, petal, petal differentiation and expansion stage, petiole, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, plant sperm cell, plasma membrane, pollen, pollen tube, pollen tube cell, pollen tube growth, portion of vascular tissue, potassium ion import across plasma membrane, protein binding, response to cold, response to osmotic stress, response to salt stress, response to water deprivation, root, root tip, rosette leaf, seed, sepal, shoot apex, stamen, stem, stigma, stomatal movement, vascular leaf	true
Gene:3440028	AT4G03560	AT4G03560.1	protein_coding	Encodes a depolarization-activated Ca(2+) channel. Anti-sense experiments with this gene as well as Sucrose-H(+) symporters and complementation of yeast sucrose uptake mutant cch1 suggest that this protein mediates a voltage-activated Ca(2+ )influx. Mutants lack detectable SV channel activity suggesting TPC1 is essential component of the SV channel. Patch clamp analysis of loss of function mutation indicates TPC1 does not affect Ca2+ signaling in response to abiotic and biotic stress.	ATCCH1; ATTPC1; CALCIUM CHANNEL 1; FATTY ACID OXYGENATION UPREGULATED 2; FOU2; TPC1; TWO-PORE  CHANNEL 1	 Golgi apparatus, vacuolar membrane, vacuole, cultured plant cell, Golgi apparatus, L mature pollen stage, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, M germinated pollen stage, calcium channel activity, calcium ion binding, calcium ion transport, calcium-mediated signaling, carpel, cauline leaf, collective leaf structure, cotyledon, cultured plant cell, cytosol, flower, flower pedicel, flowering stage, guard cell, hypocotyl, identical protein binding, inflorescence meristem, leaf apex, leaf lamina base, mature plant embryo stage, petal, petal differentiation and expansion stage, petiole, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, plant sperm cell, plant-type vacuole, plasma membrane, pollen, pollen tube cell, regulation of jasmonic acid biosynthetic process, regulation of stomatal movement, root, rosette leaf, seed, seed germination, sepal, shoot apex, shoot system, stamen, stem, vacuolar membrane, vacuole, vascular leaf, vascular leaf senescent stage, voltage-gated calcium channel activity	true
Gene:2135173	AT4G36070	AT4G36070.1	protein_coding	member of Calcium Dependent Protein Kinase	CALCIUM-DEPENDENT PROTEIN KINASE 18; CPK18	 plasma membrane, M germinated pollen stage, calcium ion binding, calcium-dependent protein serine/threonine kinase activity, calmodulin binding, calmodulin-dependent protein kinase activity, cytoplasm, intracellular signal transduction, nucleus, peptidyl-serine phosphorylation, plant sperm cell, plasma membrane, pollen, protein autophosphorylation, protein kinase activity, protein phosphorylation, protein serine kinase activity	true
Gene:1006228038	AT2G47010	AT2G47010.2	protein_coding	calcium/calcium/calmodulin-dependent Serine/Threonine-kinase;(source:Araport11)		 LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, carpel, cauline leaf, collective leaf structure, cotyledon, flower, flower pedicel, flowering stage, guard cell, hypocotyl, inflorescence meristem, mature plant embryo stage, petal, petal differentiation and expansion stage, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, root, seed, sepal, shoot apex, shoot system, stamen, vascular leaf, vascular leaf senescent stage	true
Gene:6532549874	AT3G10300	AT3G10300.6	protein_coding	Calcium-binding EF-hand family protein;(source:Araport11)		 LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, M germinated pollen stage, calcium ion binding, carpel, cauline leaf, collective leaf structure, cotyledon, flower, flower pedicel, flowering stage, guard cell, hypocotyl, inflorescence meristem, leaf apex, leaf lamina base, mature plant embryo stage, nucleus, petal, petal differentiation and expansion stage, petiole, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, pollen, pollen tube cell, root, seed, sepal, shoot apex, stamen, stem, vascular leaf, vascular leaf senescent stage	true
Gene:2014509	AT1G03370	AT1G03370.1	protein_coding	C2 calcium/lipid-binding and GRAM domain containing protein;(source:Araport11)		 plasma membrane, L mature pollen stage, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, M germinated pollen stage, biological process unknown, carpel, cauline leaf, collective leaf structure, cotyledon, flower, flower pedicel, flowering stage, guard cell, hypocotyl, inflorescence meristem, leaf apex, leaf lamina base, mature plant embryo stage, nucleus, petal, petal differentiation and expansion stage, petiole, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, plasma membrane, pollen, pollen tube cell, root, seed, sepal, shoot apex, shoot system, stamen, stem, vascular leaf, vascular leaf senescent stage	true
Gene:2082338	AT3G01830	AT3G01830.1	protein_coding	Calcium-binding EF-hand family protein;(source:Araport11)		 nucleus, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, biological process unknown, calcium ion binding, carpel, cauline leaf, collective leaf structure, cotyledon, flower, flowering stage, guard cell, hypocotyl, inflorescence meristem, leaf apex, leaf lamina base, nucleus, petal, petal differentiation and expansion stage, petiole, pollen, root, sepal, shoot apex, stamen, stem, vascular leaf, vascular leaf senescent stage	true
Gene:2098930	AT3G61190	AT3G61190.1	protein_coding	Encodes a protein with a C2 domain that binds to BON1 in yeast two hybrid analyses. Its ability to bind to phospholipids is enhanced by calcium ions. Involved in maintaining cell homeostasis.	BAP1; BON ASSOCIATION PROTEIN 1	 mitochondrion, L mature pollen stage, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, carpel, cauline leaf, cellular homeostasis, collective leaf structure, cotyledon, flower, flower pedicel, flowering stage, guard cell, hypocotyl, inflorescence meristem, leaf apex, leaf lamina base, membrane, mitochondrion, negative regulation of defense response, petal, petal differentiation and expansion stage, petiole, phospholipid binding, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, pollen, protein binding, response to cold, response to heat, response to salicylic acid, response to temperature stimulus, response to wounding, root, seed, sepal, shoot apex, stamen, stem, vascular leaf, vascular leaf senescent stage	true
Gene:3709133	AT5G12300	AT5G12300.1	protein_coding	Calcium-dependent lipid-binding (CaLB domain) family protein;(source:Araport11)		 biological process unknown, cellular component unknown, guard cell, molecular function unknown	true
Gene:1005714214	AT4G20260	AT4G20260.2	protein_coding	Encodes a Ca2+ and Cu2+ binding protein. N-terminal myristylation on glycine 2 appears to enable it to associate tightly with the plasma membrane. Recombinant PCaP1 interacts strongly with phosphatidylinositol 3,5-bisphosphate (PtdIns(3,5)P2) and  PtdIns (3,4,5)P3, and weakly with PtdIns(3,5)P2 and PtdIns(4,5). It also interacts with calmodulin (CaM) in a calcium-dependent manner. CaM does not interfere with PCaP1 membrane localization but does weaken interactions between it and the PtdInsPs. PCaP1 has an apparent Kd of 10 uM for Cu2+ and can bind six ions per protein. Transcript levels for PCaP1 first fall and then rise following exposure to CuCl2. Mannitol, sorbitol, and the flg22 oligopeptide also increase expression levels. The mRNA is cell-to-cell mobile.	ARABIDOPSIS THALIANA PLASMA-MEMBRANE ASSOCIATED CATION-BINDING PROTEIN 1; ATPCAP1; MDP25; MICROTUBULE-DESTABILIZING PROTEIN 25; PCAP1; PLASMA-MEMBRANE ASSOCIATED CATION-BINDING PROTEIN 1	 plasma membrane, vacuole, defense response to bacterium, vascular leaf, cultured plant cell, seedling development stage, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, M germinated pollen stage, N-terminal peptidyl-glycine N-myristoylation, N-terminal protein myristoylation, NOT response to cold, anchored component of plasma membrane, anther, calcium ion binding, calmodulin binding, carpel, cauline leaf, cell-to-cell mobile RNA, cellular response to copper ion, cellular response to iron ion, cellular response to magnesium ion, cellular response to magnesium starvation, cellular response to mannitol stimulus, cellular response to molecule of bacterial origin, cellular response to potassium ion, cellular response to salt stress, cellular response to sorbitol, collective leaf structure, copper ion binding, cortical microtubule organization, cotyledon, cultured plant cell, cytoplasmic microtubule, cytosol, defense response to bacterium, flower, flower pedicel, flowering stage, guard cell, gynoecium, hypocotyl, inflorescence meristem, intracellular transport of virus, leaf, leaf apex, leaf epidermis, leaf lamina base, leaf vascular system, mature plant embryo stage, microtubule binding, negative regulation of microtubule polymerization, negative regulation of unidimensional cell growth, petal, petal differentiation and expansion stage, petiole, phosphatidylinositol-3,4,5-trisphosphate binding, phosphatidylinositol-3,4-bisphosphate binding, phosphatidylinositol-3,5-bisphosphate binding, phosphatidylinositol-4,5-bisphosphate binding, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, plant sperm cell, plasma membrane, plasmodesma, pollen, pollen tube cell, positive regulation of microtubule depolymerization, protein binding, response to calcium ion, response to cold, response to water deprivation, root, root cortex, root endodermis, root epidermis, root hair cell, rosette leaf, seed, seed development stage, seedling development stage, sepal, shoot apex, shoot system, stamen, stem, stomatal closure, vacuole, vascular bundle, vascular leaf, vascular leaf senescent stage	true
Gene:6530296710	AT2G20990	AT2G20990.3	protein_coding	Encodes a protein specifically localized to the ER-PM boundary with similarity to synaptotagmins, a class of membrane trafficking proteins. SYT1 is expressed in all tissues.  Loss of function mutations show hypersensitivity to NaCl and electrolyte leakage from the plasma membrane. SYT1 also affects calcium dependent freezing tolerance and mechanical stress response.  Regulates endocytosis endosome  recycling at the plasma membrane, but not membrane traffic along the secretory pathway. SYT1 may have a role in membrane repair such as membrane resealing after freezing induced damage. SYT1 binds to phosphatidylinositol phosphates in vitro. It is distributed to immobile tubules and likely plays an important role in the formation of the tubular ER network as well as in cellular ER-PM tethering.	ATSYT1; SYNAPTOTAGMIN A; SYTA	 plasma membrane, cortical endoplasmic reticulum, cultured plant cell, cytoplasmic side of plasma membrane, endocytic recycling, endocytosis, endoplasmic reticulum, endoplasmic reticulum organization, endoplasmic reticulum-plasma membrane contact site, endoplasmic reticulum-plasma membrane tethering, endosome, guard cell, phosphatidylinositol phosphate binding, plant callus, plasma membrane, plasma membrane repair, plasmodesma, protein binding, protein targeting to membrane, response to cold, response to mechanical stimulus, response to virus, seedling development stage, transport of virus in host, cell to cell, vacuole, vascular leaf, whole plant	true
Gene:6532557156	AT1G18610	AT1G18610.2	protein_coding	Galactose oxidase/kelch repeat superfamily protein, induced by calcium.		 L mature pollen stage, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, M germinated pollen stage, biological process unknown, carpel, cauline leaf, cellular component unknown, collective leaf structure, cotyledon, flower, flower pedicel, flowering stage, guard cell, hypocotyl, inflorescence meristem, leaf apex, leaf lamina base, mature plant embryo stage, molecular function unknown, petal, petal differentiation and expansion stage, petiole, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, plant sperm cell, pollen, pollen tube cell, root, seed, sepal, shoot apex, shoot system, stamen, stem, vascular leaf, vascular leaf senescent stage	true
Gene:2041543	AT2G42590	AT2G42590.1	protein_coding	14-3-3 gene. Binds calcium and displays induced structural changes.	GENERAL REGULATORY FACTOR 9; GF14 MU; GRF14; GRF9	 cytoplasm, plasma membrane, vascular leaf, cultured plant cell, seedling development stage, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, calcium ion binding, carpel, cauline leaf, chloroplast stroma, collective leaf structure, cotyledon, cultured plant cell, cytoplasm, cytosol, flower, flower pedicel, flowering stage, guard cell, hypocotyl, inflorescence meristem, leaf apex, leaf lamina base, mature plant embryo stage, nucleus, petal, petal differentiation and expansion stage, petiole, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, plant sperm cell, plasma membrane, pollen, post-embryonic root development, protein binding, protein phosphorylated amino acid binding, root, rosette leaf, seed, seed development stage, seedling development stage, sepal, shoot apex, shoot system, stamen, stem, vascular leaf, vascular leaf senescent stage	true
Gene:2027442	AT1G18610	AT1G18610.1	protein_coding	Galactose oxidase/kelch repeat superfamily protein, induced by calcium.		 L mature pollen stage, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, M germinated pollen stage, biological process unknown, carpel, cauline leaf, cellular component unknown, collective leaf structure, cotyledon, flower, flower pedicel, flowering stage, guard cell, hypocotyl, inflorescence meristem, leaf apex, leaf lamina base, mature plant embryo stage, molecular function unknown, petal, petal differentiation and expansion stage, petiole, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, plant sperm cell, pollen, pollen tube cell, root, seed, sepal, shoot apex, shoot system, stamen, stem, vascular leaf, vascular leaf senescent stage	true
Gene:2124320	AT4G34150	AT4G34150.1	protein_coding	Calcium-dependent lipid-binding (CaLB domain) family protein;(source:Araport11)		 plasmodesma, L mature pollen stage, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, M germinated pollen stage, carpel, cauline leaf, cell-to-cell mobile RNA, cellular response to hypoxia, collective leaf structure, cotyledon, flower, flower pedicel, flowering stage, guard cell, hypocotyl, inflorescence meristem, leaf apex, leaf lamina base, mature plant embryo stage, petal, petal differentiation and expansion stage, petiole, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, plant sperm cell, plasma membrane, plasmodesma, pollen, pollen tube cell, response to cold, root, rosette leaf, seed, sepal, shoot apex, shoot system, stamen, stem, vascular leaf, vascular leaf senescent stage	true
Gene:2146687	AT5G04220	AT5G04220.1	protein_coding	Calcium-dependent lipid-binding (CaLB domain) family protein;(source:Araport11)	ATSYTC; NTMC2T1.3; NTMC2TYPE1.3; SYNAPTOTAGMIN 3; SYT3; SYTC	 chloroplast, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, carpel, cauline leaf, chloroplast, collective leaf structure, cotyledon, endoplasmic reticulum, flower, flowering stage, guard cell, hypocotyl, inflorescence meristem, leaf apex, leaf lamina base, petal differentiation and expansion stage, plant embryo, plant embryo globular stage, plant sperm cell, plasma membrane, pollen, pollen tube cell, root, sepal, shoot system, stamen, stem, vascular leaf, vascular leaf senescent stage	true
Gene:1005713962	AT4G04340	AT4G04340.3	protein_coding	Encodes a plasma membrane localized hyperosmolality gated calcium channel that is expressed in guard cells and roots.	OSCA1; OSCA1.1; REDUCED HYPEROSMOLALITY,  INDUCED CA2+  INCREASE 1 (OSCA1)	 plasma membrane, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, calcium activated cation channel activity, carpel, cation channel activity, cauline leaf, cellular hyperosmotic response, collective leaf structure, cotyledon, cytosol, flower, flower pedicel, flowering stage, guard cell, hypocotyl, inflorescence meristem, leaf, leaf apex, leaf lamina base, mature plant embryo stage, petal, petal differentiation and expansion stage, petiole, plant egg cell, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, plant sperm cell, plasma membrane, pollen, protein tetramerization, regulation of calcium ion import, response to osmotic stress, root, rosette leaf, seed, sepal, shoot apex, shoot system, stamen, stem, vascular leaf, vascular leaf senescent stage	true
Gene:4010712059	AT1G63220	AT1G63220.2	protein_coding	Calcium-dependent lipid-binding (CaLB domain) family protein;(source:Araport11)		 cytoplasm, L mature pollen stage, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, M germinated pollen stage, carpel, cauline leaf, collective leaf structure, cotyledon, cytoplasm, flower, flower pedicel, flowering stage, guard cell, hypocotyl, inflorescence meristem, leaf apex, leaf lamina base, mature plant embryo stage, petal, petal differentiation and expansion stage, petiole, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, plant sperm cell, pollen, pollen tube cell, root, seed, sepal, shoot apex, shoot system, stamen, stem, vascular leaf, vascular leaf senescent stage	true
Gene:4010712906	AT4G18020	AT4G18020.4	protein_coding	Encodes pseudo-response regulator 2 (APRR2) that interacts with a calcium sensor (CML9).	APRR2; PRR2; PSEUDO-RESPONSE REGULATOR 2	 cytoplasm, DNA-binding transcription factor activity, carpel, cauline leaf, circadian rhythm, collective leaf structure, cytoplasm, flower, flower pedicel, flowering stage, guard cell, hypocotyl, inflorescence meristem, leaf lamina base, mature plant embryo stage, nucleus, petal, petal differentiation and expansion stage, phosphorelay response regulator activity, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, pollen, positive regulation of transcription, DNA-templated, protein binding, seed, sepal, shoot apex, shoot system, stem, transcription cis-regulatory region binding, vascular leaf	true
Gene:1005715732	AT1G67800	AT1G67800.2	protein_coding	Copine (Calcium-dependent phospholipid-binding protein) family;(source:Araport11)	RGLG5	 extracellular region, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, N-terminal protein myristoylation, carpel, cauline leaf, collective leaf structure, cotyledon, extracellular region, flower, flowering stage, guard cell, hypocotyl, inflorescence meristem, leaf apex, leaf lamina base, nucleus, petal, petal differentiation and expansion stage, petiole, plant embryo cotyledonary stage, plant sperm cell, pollen, positive regulation of abscisic acid-activated signaling pathway, protein binding, root, seed, sepal, stamen, stem, vascular leaf, vascular leaf senescent stage	true
Gene:6530296276	AT1G29025	AT1G29025.1	protein_coding	Calcium-binding EF-hand family protein;(source:Araport11)		 calcium ion binding	false
Gene:6532559095	AT1G05500	AT1G05500.2	protein_coding	Encodes a endomembrane-localized synaptotagmin.  Synaptotagmin family proteins are calcium sensors that regulate exocytosis in mammalian cells.		 plasma membrane, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, carpel, cauline leaf, collective leaf structure, cotyledon, endomembrane system, endoplasmic reticulum, flower, flower pedicel, flowering stage, guard cell, hypocotyl, inflorescence meristem, leaf apex, leaf lamina base, mature plant embryo stage, petal, petal differentiation and expansion stage, petiole, plant callus, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, plasma membrane, plasmodesma, pollen, pollen tube cell, root, seed, sepal, shoot apex, shoot system, stamen, stem, vascular leaf, vascular leaf senescent stage	true
Gene:6532555759	AT4G20260	AT4G20260.9	protein_coding	Encodes a Ca2+ and Cu2+ binding protein. N-terminal myristylation on glycine 2 appears to enable it to associate tightly with the plasma membrane. Recombinant PCaP1 interacts strongly with phosphatidylinositol 3,5-bisphosphate (PtdIns(3,5)P2) and  PtdIns (3,4,5)P3, and weakly with PtdIns(3,5)P2 and PtdIns(4,5). It also interacts with calmodulin (CaM) in a calcium-dependent manner. CaM does not interfere with PCaP1 membrane localization but does weaken interactions between it and the PtdInsPs. PCaP1 has an apparent Kd of 10 uM for Cu2+ and can bind six ions per protein. Transcript levels for PCaP1 first fall and then rise following exposure to CuCl2. Mannitol, sorbitol, and the flg22 oligopeptide also increase expression levels.The mRNA is cell-to-cell mobile.		 LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, M germinated pollen stage, N-terminal peptidyl-glycine N-myristoylation, N-terminal protein myristoylation, NOT response to cold, anchored component of plasma membrane, anther, calcium ion binding, calmodulin binding, carpel, cauline leaf, cell-to-cell mobile RNA, cellular response to copper ion, cellular response to iron ion, cellular response to magnesium ion, cellular response to magnesium starvation, cellular response to mannitol stimulus, cellular response to molecule of bacterial origin, cellular response to potassium ion, cellular response to salt stress, cellular response to sorbitol, collective leaf structure, copper ion binding, cortical microtubule organization, cotyledon, cultured plant cell, cytoplasmic microtubule, cytosol, defense response to bacterium, flower, flower pedicel, flowering stage, guard cell, gynoecium, hypocotyl, inflorescence meristem, intracellular transport of virus, leaf, leaf apex, leaf epidermis, leaf lamina base, leaf vascular system, mature plant embryo stage, microtubule binding, negative regulation of microtubule polymerization, negative regulation of unidimensional cell growth, petal, petal differentiation and expansion stage, petiole, phosphatidylinositol-3,4,5-trisphosphate binding, phosphatidylinositol-3,4-bisphosphate binding, phosphatidylinositol-3,5-bisphosphate binding, phosphatidylinositol-4,5-bisphosphate binding, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, plant sperm cell, plasma membrane, plasmodesma, pollen, pollen tube cell, positive regulation of microtubule depolymerization, protein binding, response to calcium ion, response to cold, response to water deprivation, root, root cortex, root endodermis, root epidermis, root hair cell, rosette leaf, seed, seed development stage, seedling development stage, sepal, shoot apex, shoot system, stamen, stem, stomatal closure, vacuole, vascular bundle, vascular leaf, vascular leaf senescent stage	true
Gene:2082646	AT3G54900	AT3G54900.1	protein_coding	A.thaliana PICOT protein.It activates CAX1 gene Calcium transport activity.In other organisms, PICOT proteins appear to play a negative regulatory role in cellular stress responses.	ATGRXCP; ATGRXS14; CAX INTERACTING PROTEIN 1; CXIP1; GLUTAREDOXIN	 chloroplast, chloroplast stroma, chloroplast envelope, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, antiporter activity, carpel, cation transport, cauline leaf, chloroplast, chloroplast envelope, chloroplast stroma, collective leaf structure, cotyledon, flower, flower pedicel, flowering stage, glutathione disulfide oxidoreductase activity, guard cell, hypocotyl, inflorescence meristem, leaf apex, leaf lamina base, mature plant embryo stage, mitochondrial matrix, petal, petal differentiation and expansion stage, petiole, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, pollen, protein-disulfide reductase activity, root, rosette leaf, seed, sepal, shoot apex, shoot system, stamen, stem, vascular leaf, vascular leaf senescent stage	true
Gene:4010712994	AT4G32060	AT4G32060.2	protein_coding	Encodes an EF-hand protein with homology to constituents of the mitochondrial Ca2+ uniporter machinery in mammals. MICU binds Ca2+ and localizes to the mitochondria in Arabidopsis.  It is a negative regulator of mitochondrial calcium uptake. Mutants display elevated matrix calcium at steady state and modified calcium transient kinetics in vivo.	MICU	 L mature pollen stage, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, M germinated pollen stage, calcium import into the mitochondrion, calcium ion binding, calcium ion transport, carpel, cauline leaf, cell-to-cell mobile RNA, chloroplast, collective leaf structure, cotyledon, flower, flower pedicel, flowering stage, guard cell, hypocotyl, inflorescence meristem, leaf apex, leaf lamina base, mature plant embryo stage, mitochondrial calcium ion homeostasis, mitochondrion, negative regulation of mitochondrial calcium ion concentration, petal, petal differentiation and expansion stage, petiole, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, plant sperm cell, pollen, pollen tube cell, root, seed, sepal, shoot apex, shoot system, stamen, stem, uniplex complex, vascular leaf, vascular leaf senescent stage, whole plant	true
Gene:4010713026	AT4G37070	AT4G37070.4	protein_coding	Patatin-related phospholipase A. Expressed strongly  and exclusively in roots. AtplaIVA-null mutants have reduced lateral root development. Phosphorylation by calcium-dependent protein kinases in vitro  enhances its activity.	ATPLAIVA; PHOSPHOLIPASE A IVA; PLA IVA; PLP1	 chloroplast, acylglycerol lipase activity, chloroplast, lateral root formation, phospholipase activity, root	true
Gene:4515100690	AT1G31093	AT1G31093.1	pseudogene	pseudogene of calcium-dependant protein kinase		 	false
Gene:6532550651	AT3G59450	AT3G59450.2	protein_coding	Calcium-binding EF-hand family protein;(source:Araport11)		 mitochondrion, biological process unknown, calcium ion binding, guard cell, mitochondrion	false
