TAIR Accession	Locus	Gene Model	Gene Type	Description	Other Name(Type)	Keywords	Is full length cDNA
Gene:6532556340	AT2G22300	AT2G22300.3	protein_coding	Encodes a putative CAM binding transcription factor. Loss of function mutations show enhanced resistance to fungal and bacterial pathogens suggesting that CAMTA functions to suppress defense responses.It acts in the cold response pathway, it can bind to and activate the expression of DREB1 genes.		 cytoplasm, DNA-binding transcription factor activity, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, calmodulin binding, carpel, cauline leaf, cellular response to cold, collective leaf structure, cotyledon, cultured plant cell, cytoplasm, defense response to bacterium, defense response to fungus, double-stranded DNA binding, extracellular ATP signaling, flower, flower pedicel, flowering stage, guard cell, hypocotyl, inflorescence meristem, leaf, leaf apex, leaf lamina base, leaf senescence, mature plant embryo stage, nucleus, petal, petal differentiation and expansion stage, petiole, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, pollen, positive regulation of defense response to insect, protein binding, regulation of transcription by RNA polymerase II, regulation of transcription, DNA-templated, response to cold, root, seed, sepal, sequence-specific DNA binding, shoot apex, shoot system, stamen, stem, transcription coregulator activity, vascular leaf, vascular leaf senescent stage	true
Gene:2169388	AT5G06860	AT5G06860.1	protein_coding	Encodes a polygalacturonase inhibiting protein involved in defense response. PGIPs inhibit the function of cell wall pectin degrading enzymes such as those produced by fungal pathogens. PGIP1 is induced by fungal infection. Suppressed in the proton sensitive stop1-mutant, but the transcription level was recovered by transformation of STOP2. Knockout mutant showed severe damage in the root tip in low Ca and low pH medium.	ATPGIP1; PGIP1; POLYGALACTURONASE INHIBITING PROTEIN 1	 Golgi apparatus, cell wall, cytosol, extracellular region, plasmodesma, Golgi apparatus, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, NOT cytosol, carpel, cauline leaf, cell wall, collective leaf structure, cotyledon, extracellular region, flower, flower pedicel, flowering stage, guard cell, hypocotyl, inflorescence meristem, leaf apex, mature plant embryo stage, petal, petal differentiation and expansion stage, petiole, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, plant-type cell wall, plasmodesma, pollen, polygalacturonase inhibitor activity, root, rosette leaf, secretory vesicle, seed, sepal, shoot apex, signal transduction, stamen, stem, vascular leaf, vascular leaf senescent stage	true
Gene:6532556719	AT2G25000	AT2G25000.4	protein_coding	Pathogen-induced transcription factor. Forms protein complexes with itself and with WRKY40. Coexpression with WRKY18 or WRKY40 made plants more susceptible to both  P. syringae and B. cinerea. WRKY18, WRKY40, and WRKY60 have partially redundant roles in response to the hemibiotrophic bacterial pathogen Pseudomonas syringae and the necrotrophic fungal pathogen Botrytis cinerea, with WRKY18 playing a more important role than the other two.		 nucleus, DNA-binding transcription factor activity, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, cauline leaf, collective leaf structure, cotyledon, defense response to bacterium, defense response to fungus, flower, flower pedicel, flowering stage, guard cell, hypocotyl, identical protein binding, inflorescence meristem, leaf, leaf apex, leaf lamina base, mature plant embryo stage, nucleus, petal, petal differentiation and expansion stage, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, protein binding, regulation of defense response, regulation of transcription, DNA-templated, response to molecule of bacterial origin, response to salicylic acid, root, seed, sepal, sequence-specific DNA binding, shoot apex, stamen, stem, vascular leaf, vascular leaf senescent stage	true
Gene:2076278	AT3G10190	AT3G10190.1	protein_coding	Encodes a protein with sequence similarity to calmodulins. Loss of function mutations have decreased response to chitin elicitors suggesting a role in plant response to fungal pathogens.	CALMODULIN-LIKE 36; CML36	 cultured plant cell, LP.04 four leaves visible stage, calcium ion binding, carpel, cauline leaf, collective leaf structure, cultured plant cell, defense response to fungus, flower, flower pedicel, flowering stage, hypocotyl, inflorescence meristem, mature plant embryo stage, petal, petal differentiation and expansion stage, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, pollen, protein binding, root, seed, sepal, shoot apex, stamen, stem, vascular leaf, vascular leaf senescent stage	true
Gene:6530296910	AT2G46450	AT2G46450.3	protein_coding	Member of Cyclic nucleotide gated channel family.Positive regulator of resistance against avirulent fungal pathogen.Suppresses the phenotype conferred by cpr22 in a dosage-dependent manner.	CNGC12; CYCLIC NUCLEOTIDE-GATED CHANNEL 12	 mitochondrion, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, carpel, cation channel activity, cauline leaf, collective leaf structure, cotyledon, defense response, flower, flower pedicel, flowering stage, guard cell, hypocotyl, inflorescence meristem, ion channel activity, leaf apex, leaf lamina base, mature plant embryo stage, mitochondrion, nucleus, petal, petal differentiation and expansion stage, petiole, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, plasma membrane, pollen, response to bacterium, response to fungus, root, seed, sepal, shoot apex, shoot system, stamen, stem, vascular leaf, vascular leaf senescent stage	false
Gene:2066285	AT2G26560	AT2G26560.1	protein_coding	Encodes a lipid acyl hydrolase with wide substrate  specificity that accumulates upon infection by fungal  and bacterial pathogens. Protein is localized in the cytoplasm in healthy leaves, and in membranes in infected cells. Plays a role in cell death and differentially affects the accumulation of oxylipins. Contributes to resistance to virus.	PATATIN-LIKE PROTEIN 2; PHOSPHOLIPASE A 2A; PLA IIA; PLA2A; PLAII ALPHA; PLP2	 chloroplast, response to cadmium ion, root, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, acylglycerol lipase activity, cauline leaf, cell death, cellular response to hypoxia, chloroplast, collective leaf structure, cotyledon, cytoplasm, defense response to virus, endosperm, flowering stage, guard cell, identical protein binding, leaf apex, lipase activity, lipid metabolic process, membrane, oxylipin biosynthetic process, peroxisome, petiole, phospholipase activity, plant-type hypersensitive response, pollen, protein binding, response to cadmium ion, root, rosette leaf, sepal, stamen, stem, vascular leaf, vascular leaf senescent stage	true
Gene:6532561342	AT2G46450	AT2G46450.4	protein_coding	Member of Cyclic nucleotide gated channel family.Positive regulator of resistance against avirulent fungal pathogen.Suppresses the phenotype conferred by cpr22 in a dosage-dependent manner.		 nucleus, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, carpel, cation channel activity, cauline leaf, collective leaf structure, cotyledon, defense response, flower, flower pedicel, flowering stage, guard cell, hypocotyl, inflorescence meristem, ion channel activity, leaf apex, leaf lamina base, mature plant embryo stage, mitochondrion, nucleus, petal, petal differentiation and expansion stage, petiole, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, plasma membrane, pollen, response to bacterium, response to fungus, root, seed, sepal, shoot apex, shoot system, stamen, stem, vascular leaf, vascular leaf senescent stage	false
Gene:2087064	AT3G15210	AT3G15210.1	protein_coding	Encodes a member of the ERF (ethylene response factor) subfamily B-1 of ERF/AP2 transcription factor family (ATERF-4). The protein contains one AP2 domain. Acts as a negative regulator of JA-responsive defense gene expression and resistance to the  necrotrophic fungal pathogen Fusarium oxysporum and antagonizes JA inhibition of root elongation. The mRNA is cell-to-cell mobile.	ATERF-4; ATERF4; ERF4; ETHYLENE RESPONSIVE ELEMENT BINDING FACTOR 4; RAP2.5; RELATED TO AP2 5	 nucleus, DNA binding, DNA-binding transcription factor activity, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, M germinated pollen stage, carpel, cauline leaf, cell-to-cell mobile RNA, cellular response to hypoxia, collective leaf structure, cotyledon, flower, flower pedicel, flowering stage, guard cell, hypocotyl, induced systemic resistance, jasmonic acid mediated signaling pathway, inflorescence meristem, leaf, leaf apex, leaf lamina base, mature plant embryo stage, negative regulation of ethylene-activated signaling pathway, negative regulation of transcription, DNA-templated, nuclear body, nucleus, petal, petal differentiation and expansion stage, petiole, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, plant sperm cell, pollen, protein binding, regulation of transcription, DNA-templated, response to abscisic acid, response to chitin, response to ethylene, root, seed, seedling development stage, sepal, shoot apex, shoot system, stamen, stem, transcription cis-regulatory region binding, vascular leaf, vascular leaf senescent stage	true
Gene:5019474593	LMS3	LMS3	unknown	Genetic locus defined by mutation with increased susceptibility to fungal pathogens . No sequence reported as of 6/2020.	L. MACULANS-SUSCEPTIBLE 3; LMS3	 cellular component unknown, defense response to fungus, molecular function unknown	false
Gene:6530296382	AT1G53570	AT1G53570.4	protein_coding	Encodes a member of the MEKK subfamily that functions redundantly with MAPKKK3 to activate MPK3/6 downstream of multiple pattern recognition receptors and confer resistance to both bacterial and fungal pathogens.	MAP3KA; MITOGEN-ACTIVATED PROTEIN KINASE KINASE KINASE 3	 nucleus, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, MAP kinase kinase kinase activity, carpel, cauline leaf, collective leaf structure, cotyledon, flower, flower pedicel, flowering stage, guard cell, hypocotyl, inflorescence meristem, leaf apex, leaf lamina base, mature plant embryo stage, nucleus, pattern recognition receptor signaling pathway, petal, petal differentiation and expansion stage, petiole, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, pollen, protein binding, protein kinase activity, protein phosphorylation, regulation of defense response to bacterium, regulation of defense response to fungus, root, seed, sepal, shoot apex, shoot system, stamen, stem, vascular leaf, vascular leaf senescent stage	true
Gene:6532550124	AT1G53570	AT1G53570.7	protein_coding	Encodes a member of the MEKK subfamily that functions redundantly with MAPKKK3 to activate MPK3/6 downstream of multiple pattern recognition receptors and confer resistance to both bacterial and fungal pathogens.		 nucleus, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, MAP kinase kinase kinase activity, carpel, cauline leaf, collective leaf structure, cotyledon, flower, flower pedicel, flowering stage, guard cell, hypocotyl, inflorescence meristem, leaf apex, leaf lamina base, mature plant embryo stage, nucleus, pattern recognition receptor signaling pathway, petal, petal differentiation and expansion stage, petiole, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, pollen, protein binding, protein kinase activity, protein phosphorylation, regulation of defense response to bacterium, regulation of defense response to fungus, root, seed, sepal, shoot apex, shoot system, stamen, stem, vascular leaf, vascular leaf senescent stage	true
Gene:6532549844	AT5G66850	AT5G66850.2	protein_coding	Encodes a member of the MEKK subfamily that functions redundantly with MAPKKK3 to activate MPK3/6 downstream of multiple pattern recognition receptors and confer resistance to both bacterial and fungal pathogens.		 chloroplast, L mature pollen stage, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, M germinated pollen stage, MAP kinase kinase kinase activity, carpel, cauline leaf, cellular response to chitin, chloroplast, collective leaf structure, cotyledon, cytosol, flower, flower pedicel, flowering stage, guard cell, hypocotyl, inflorescence meristem, leaf lamina base, mature plant embryo stage, obsolete activation of MAPK activity, pattern recognition receptor signaling pathway, petal, petal differentiation and expansion stage, petiole, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, plasma membrane, pollen, pollen tube cell, protein autophosphorylation, protein binding, protein kinase activity, protein phosphorylation, protein serine/threonine kinase activity, regulation of defense response by callose deposition, regulation of defense response to bacterium, regulation of defense response to fungus, regulation of innate immune response, response to chitin, root, seed, sepal, shoot apex, shoot system, stamen, stem, vascular leaf, vascular leaf senescent stage	true
Gene:2101367	AT3G48990	AT3G48990.1	protein_coding	Encodes an oxalyl-CoA synthetase and is required for oxalate degradation, for normal seed development, and for defense against an oxalate-producing fungal pathogen.	AAE3; ACYL-ACTIVATING ENZYME 3	 chloroplast, chloroplast stroma, cytosol, mitochondrion, plasmodesma, response to cadmium ion, apoplast, seed, cotyledon, vascular leaf, cultured plant cell, seedling development stage, pollen, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, M germinated pollen stage, NOT cytosol, apoplast, carpel, cauline leaf, chloroplast, chloroplast stroma, collective leaf structure, cotyledon, cultured plant cell, cytoplasm, cytosol, defense response to fungus, fatty acid metabolic process, flower, flower pedicel, flowering stage, guard cell, hypocotyl, inflorescence meristem, leaf apex, leaf lamina base, mature plant embryo stage, medium-chain fatty acid-CoA ligase activity, mitochondrion, oxalate catabolic process, oxalate-CoA ligase activity, petal, petal differentiation and expansion stage, petiole, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, plant sperm cell, plasmodesma, pollen, pollen tube cell, positive regulation of seed germination, response to cadmium ion, root, rosette leaf, seed, seed coat development, seedling development stage, sepal, shoot apex, shoot system, stamen, stem, vascular leaf, vascular leaf senescent stage	true
Gene:5019474597	LMS7	LMS7	unknown	Genetic locus defined by mutation with increased susceptibility to fungal pathogens . No sequence reported as of 6/2020.	L. MACULANS-SUSCEPTIBLE 7; LMS7	 cellular component unknown, defense response to fungus, molecular function unknown	false
Gene:6530296909	AT2G46450	AT2G46450.2	protein_coding	Member of Cyclic nucleotide gated channel family.Positive regulator of resistance against avirulent fungal pathogen.Suppresses the phenotype conferred by cpr22 in a dosage-dependent manner.	CNGC12; CYCLIC NUCLEOTIDE-GATED CHANNEL 12	 nucleus, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, carpel, cation channel activity, cauline leaf, collective leaf structure, cotyledon, defense response, flower, flower pedicel, flowering stage, guard cell, hypocotyl, inflorescence meristem, ion channel activity, leaf apex, leaf lamina base, mature plant embryo stage, mitochondrion, nucleus, petal, petal differentiation and expansion stage, petiole, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, plasma membrane, pollen, response to bacterium, response to fungus, root, seed, sepal, shoot apex, shoot system, stamen, stem, vascular leaf, vascular leaf senescent stage	false
Gene:2008260	AT1G51360	AT1G51360.1	protein_coding	Involved in defense against fungal pathogens and located in cytosol.	ATDABB1; DABB1; DIMERIC A/B BARREL DOMAINS-PROTEIN 1	 nucleus, L mature pollen stage, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, M germinated pollen stage, carpel, cauline leaf, collective leaf structure, cotyledon, cytosol, flower, flower pedicel, flowering stage, guard cell, hypocotyl, inflorescence meristem, leaf apex, leaf lamina base, mature plant embryo stage, nucleus, petal, petal differentiation and expansion stage, petiole, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, pollen, response to fungus, response to jasmonic acid, root, seed, sepal, shoot apex, shoot system, stamen, stem, vascular leaf, vascular leaf senescent stage	true
Gene:2148969	AT5G16840	AT5G16840.1	protein_coding	Binds to ACD11 and fungal elicitor RxLR207. Regulates ROS mediated defense response.	BINDING PARTNER OF ACD11 1; BPA1	 nucleus, L mature pollen stage, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, M germinated pollen stage, carpel, cauline leaf, collective leaf structure, cotyledon, defense response to fungus, flower, flower pedicel, flowering stage, guard cell, hypocotyl, inflorescence meristem, leaf apex, leaf lamina base, mature plant embryo stage, negative regulation of plant-type hypersensitive response, nucleic acid binding, nucleus, petal, petal differentiation and expansion stage, petiole, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, plant sperm cell, plasma membrane, plastid, pollen, pollen tube cell, protein binding, root, rosette leaf, seed, sepal, shoot apex, shoot system, stamen, stem, vascular leaf, vascular leaf senescent stage	true
Gene:6532557203	AT5G44030	AT5G44030.3	protein_coding	Encodes a cellulose synthase involved in secondary cell wall biosynthesis. Confers resistance towards bacterial and fungal pathogens, independent of salicylic acid, ethylene and jasmonate signaling.The mRNA is cell-to-cell mobile.		 plasma membrane, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, NOT cell wall thickening, NOT ethylene-activated signaling pathway, NOT jasmonic acid mediated signaling pathway, NOT salicylic acid mediated signaling pathway, carpel, cauline leaf, cell-to-cell mobile RNA, cellulose biosynthetic process, cellulose synthase (UDP-forming) activity, cellulose synthase activity, collective leaf structure, defense response to bacterium, defense response to fungus, flower, flower pedicel, flowering stage, glycosyltransferase activity, guard cell, gynoecium, hypocotyl, identical protein binding, inflorescence meristem, leaf apex, leaf lamina base, leaf trichome, petal, petal differentiation and expansion stage, petiole, plant embryo, plant embryo cotyledonary stage, plant embryo globular stage, plant-type cell wall biogenesis, plant-type primary cell wall biogenesis, plant-type secondary cell wall biogenesis, plasma membrane, pollen, protein binding, root, seed, seedling development stage, sepal, shoot apex, shoot system, stamen, stem, trans-Golgi network, trichome, vascular leaf, vascular leaf senescent stage	true
Gene:2008484	AT1G61120	AT1G61120.1	protein_coding	Encodes a geranyllinalool synthase that produces a precursor to TMTT, a volatile plant defense C16-homoterpene. GES transcript levels rise in response to alamethicin, a fungal peptide mixture that damages membranes. This transcriptional response is blocked in JA biosynthetic and JA signaling mutants, but GES transcript levels still rise in response to alamethicin in mutants with salicylic acid and ethylene biosynthetic and/or signaling defects. GES transcripts also accumulate in response to a larval infestation. This enzyme does not localize to the plastids, and it may be present in the cytosol or endoplasmic reticulum. The mRNA is cell-to-cell mobile.	GERANYLLINALOOL SYNTHASE; GES; TERPENE SYNTHASE 04; TERPENE SYNTHASE 4; TPS04; TPS4	 chloroplast, (E,E)-geranyllinalool synthase activity, LP.04 four leaves visible stage, LP.06 six leaves visible stage, NOT plastid, anther, cell-to-cell mobile RNA, chloroplast, collective leaf structure, diterpenoid biosynthetic process, filament, floral organ abscission zone, flowering stage, guard cell, leaf apex, magnesium ion binding, petal, petal differentiation and expansion stage, response to bacterium, response to herbivore, response to jasmonic acid, response to singlet oxygen, response to wounding, sepal, stamen, stem, stigma, terpene synthase activity, vascular leaf	true
Gene:2039113	AT2G46450	AT2G46450.1	protein_coding	Member of Cyclic nucleotide gated channel family.Positive regulator of resistance against avirulent fungal pathogen.Suppresses the phenotype conferred by cpr22 in a dosage-dependent manner.	ATCNGC12; CNGC12; CYCLIC NUCLEOTIDE-GATED CHANNEL 12	 nucleus, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, carpel, cation channel activity, cauline leaf, collective leaf structure, cotyledon, defense response, flower, flower pedicel, flowering stage, guard cell, hypocotyl, inflorescence meristem, ion channel activity, leaf apex, leaf lamina base, mature plant embryo stage, mitochondrion, nucleus, petal, petal differentiation and expansion stage, petiole, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, plasma membrane, pollen, response to bacterium, response to fungus, root, seed, sepal, shoot apex, shoot system, stamen, stem, vascular leaf, vascular leaf senescent stage	false
Gene:3715231	FBR2	FBR2	unknown	Mutant fbr2 plants are resistant to fumonisin B1, a fungal pathogen toxin that elicits programmed cell death. Expression of certain pathogenesis related proteins is also decreased in the mutant with respect to wild type.  Not yet cloned as of 4/2020.	FBR2; FUMONISIN B1-RESISTANT 2	 cellular component unknown, molecular function unknown, response to bacterium, cellular component unknown, molecular function unknown, response to bacterium	false
Gene:3440044	AT4G03550	AT4G03550.1	protein_coding	Encodes a callose synthase that is required for wound and papillary callose formation in response to fungal pathogens Erysiphe and Blumeria.  Mutants are resistant to P. parasitica and exhibit an exaggerated PR1 response.Contributes to PAMP-induced basal defense. The mRNA is cell-to-cell mobile.	ATGSL05; ATGSL5; EED3; ENHANCER OF EDR1 3; GLUCAN SYNTHASE-LIKE 5; GSL05; GSL5; PMR4; POWDERY MILDEW RESISTANT 4	 Golgi apparatus, mitochondrion, plasmodesma, vascular leaf, plant callus, cultured plant cell, (1->3)-beta-D-glucan biosynthetic process, 1,3-beta-D-glucan synthase activity, 1,3-beta-D-glucan synthase complex, Golgi apparatus, L mature pollen stage, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, M germinated pollen stage, NOT defense response to fungus, carpel, cauline leaf, cell-to-cell mobile RNA, collective leaf structure, cotyledon, cultured plant cell, defense response, defense response by callose deposition, defense response by callose deposition in cell wall, defense response to bacterium, defense response to fungus, flower, flower pedicel, flowering stage, glucosyltransferase activity, glycosyltransferase activity, guard cell, hypocotyl, inflorescence meristem, innate immune response-activating signal transduction, leaf apex, leaf lamina base, leaf morphogenesis, leaf senescence, mature plant embryo stage, mitochondrion, petal, petal differentiation and expansion stage, petiole, plant callus, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, plasma membrane, plasmodesma, pollen, pollen development, pollen tube cell, reproduction, response to fungus, root, salicylic acid mediated signaling pathway, seed, sepal, shoot apex, shoot system, stamen, stem, vascular leaf, vascular leaf senescent stage	false
Gene:5019474599	LMS9	LMS9	unknown	Genetic locus defined by mutation with increased susceptibility to fungal pathogens . No sequence reported as of 6/2020.	L. MACULANS-SUSCEPTIBLE 9; LMS9	 cellular component unknown, defense response to fungus, molecular function unknown	false
Gene:3441631	AT5G47070	AT5G47070.1	protein_coding	Encodes a member of the RLCK VII-4 subfamily of  receptor-like cytoplasmic kinases that has been shown to phosphorylate MAPKKK5 Ser-599 and MEKK1 Ser-603, both players in PRR-mediated resistance to bacterial   and fungal pathogens.	PBL19; PBS1-LIKE 19	 nucleus, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, carpel, cauline leaf, collective leaf structure, cotyledon, flower, flower pedicel, flowering stage, guard cell, hypocotyl, inflorescence meristem, innate immune response, leaf apex, leaf lamina base, mature plant embryo stage, nucleus, petal, petal differentiation and expansion stage, petiole, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, plastid, pollen, protein binding, protein phosphorylation, protein serine kinase activity, protein serine/threonine kinase activity, root, rosette leaf, seed, sepal, shoot apex, shoot system, stamen, stem, vascular leaf, vascular leaf senescent stage	true
Gene:6532556412	AT1G34210	AT1G34210.2	protein_coding	Plasma membrane LRR receptor-like serine threonine kinase expressed during embryogenesis in locules until stage 6 anthers, with higher expression in the tapetal cell layer. SERK1 and SERK2 receptor kinases function redundantly as an important control point for sporophytic development  controlling male gametophyte production.The mRNA is cell-to-cell mobile. Involved in resistance to S. sclerotiorum, fungal sRNA target.		 F microspore release stage, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, anther, brassinosteroid mediated signaling pathway, carpel, cauline leaf, cell-to-cell mobile RNA, collective leaf structure, cotyledon, flower, flower pedicel, flowering stage, guard cell, hypocotyl, inflorescence meristem, kinase activity, leaf apex, leaf lamina base, mature plant embryo stage, microsporogenesis, nucleus, petal, petal differentiation and expansion stage, petiole, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, plasma membrane, pollen, pollen maturation, protein binding, protein phosphorylation, protein serine kinase activity, receptor serine/threonine kinase binding, root, rosette leaf, seed, sepal, shoot apex, shoot system, signaling receptor binding, stamen, stem, transmembrane receptor protein serine/threonine kinase activity, vascular leaf, vascular leaf senescent stage	tru
