TAIR Accession	Locus	Gene Model	Gene Type	Description	Other Name(Type)	Keywords	Is full length cDNA
Gene:2132237	AT4G02150	AT4G02150.1	protein_coding	Encodes IMPORTIN ALPHA 3. Mutant plants act as suppressors of snc1 response and salicylic acid accumulation. Located in the nucleus. Involved in protein import. Protein interacts with Agrobacterium proteins VirD2 and VirE2. Is not individually essential for Agrobacterium-mediated root transformation, but when overexpressed can rescue the impa-4 decreased transformation susceptibility phenotype.	ATIMPALPHA3; IMPA-3; IMPORTIN ALPHA 3; IMPORTIN ALPHA ISOFORM 3; MODIFIER OF SNC1, 6; MOS6	 cytoplasm, L mature pollen stage, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, M germinated pollen stage, NLS-bearing protein import into nucleus, carpel, cauline leaf, collective leaf structure, cotyledon, cytoplasm, defense response, flower, flower pedicel, flowering stage, guard cell, hypocotyl, inflorescence meristem, leaf apex, leaf lamina base, mature plant embryo stage, nuclear import signal receptor activity, nuclear localization sequence binding, nucleus, petal, petal differentiation and expansion stage, petiole, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, plant sperm cell, pollen, pollen tube cell, protein binding, protein import into nucleus, root, seed, sepal, shoot apex, shoot system, stamen, stem, vascular leaf, vascular leaf senescent stage	true
Gene:6530298021	AT5G54250	AT5G54250.3	protein_coding	member of Cyclic nucleotide gated channel family, downstream component of the signaling pathways leading to HR resistance. mutant plants exhibit gene-for-gene disease resistance against avirulent Pseudomonas syringae despite the near-complete absence of the hypersensitive response (HR). Salicylic acid accumulation in dnd2 mutants is completely PAD4-independent.	ATCNGC4; CNGC4; CYCLIC NUCLEOTIDE-GATED CATION CHANNEL 4; DEFENSE, NO DEATH 2; DND2; HLM1	 LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, calmodulin binding, carpel, cation transmembrane transporter activity, cauline leaf, collective leaf structure, cotyledon, flower, flower pedicel, flowering stage, guard cell, hypocotyl, inflorescence meristem, ion channel activity, leaf apex, leaf lamina base, mature plant embryo stage, membrane, petal, petal differentiation and expansion stage, petiole, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, plant-type hypersensitive response, pollen, seed, sepal, shoot system, stamen, stem, vascular leaf, vascular leaf senescent stage	true
Gene:6530298028	AT5G55300	AT5G55300.2	protein_coding	Encodes a type-I DNA topoisomerase I. Disruptions in this gene affect phyllotaxis and plant architecture suggesting that the gene plays a critical role in the maintenance of a regular pattern of organ initiation. Isolated as a protein oxidized during seed germination; proteomics approach revealed differences in de novo synthesis levels of this protein in condition with vs. without salicylic acid in the period from 0 to 40 hrs. following seed imbibition. Functions in stem cell maintenance at all stages of shoot and floral meristems and in the regulation of gene silencing.	DNA TOPOISOMERASE I ALPHA; FAS5; FASCIATA5; TOP1ALPHA	 nucleus, DNA replication, DNA topoisomerase type I (single strand cut, ATP-independent) activity, DNA topological change, L mature pollen stage, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, M germinated pollen stage, carpel, carpel primordium, cauline leaf, chromatin remodeling, chromosome, chromosome segregation, collective leaf structure, cotyledon, cultured plant cell, embryo development ending in seed dormancy, flower, flower morphogenesis, flower pedicel, flowering stage, guard cell, hypocotyl, inflorescence meristem, leaf apex, leaf lamina base, leaf morphogenesis, mature plant embryo stage, meristem structural organization, nucleolus, nucleus, ovule primordium, petal, petal differentiation and expansion stage, petal primordium, petiole, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, plant organ formation, plant sperm cell, pollen, pollen tube cell, post-embryonic development, protein binding, regulation of meristem growth, root, rosette leaf, seed, sepal, shoot apex, shoot system, shoot system morphogenesis, stamen, stamen primordium, stem, stem cell population maintenance, vascular leaf, vascular leaf senescent stage	true
Gene:2135594	AT4G12470	AT4G12470.1	protein_coding	Encodes AZI1 (AZELAIC ACID INDUCED 1).  Involved in the priming of salicylic acid induction and systemic immunity triggered by pathogen or azelaic acid. Targeting if AZI1 to chloroplasts is increased during SAR induction and that localization requires the PRR domain.It is involved in the uptake and movement of the azelaic acid signal. AZI1 uses a previously undescribed variant of the signal anchor proteins mechanism to target plastids. AZI1 uses a bipartite N-terminal signature: a non-cleavable TMD that anchors the protein to membranes, followed by a proline rich region with features that are shared with bona fide chloroplastic transit peptides. flg22 MAMP treatment strongly induces AZI1/EARLI1 protein levels and increases their relative enrichment in the plastid fraction.	AZELAIC ACID INDUCED 1; AZI1	 extracellular region, plasmodesma, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, apoplast, cauline leaf, cellular response to cold, chloroplast, chloroplast outer membrane, cold acclimation, collective leaf structure, cotyledon, defense response to fungus, endoplasmic reticulum, extracellular region, flower, guard cell, hypocotyl, induced systemic resistance, inflorescence meristem, leaf apex, petal differentiation and expansion stage, plasmodesma, protein binding, protein self-association, root, shoot apex, shoot system, stem, systemic acquired resistance, vascular leaf, vascular leaf senescent stage	true
Gene:3436192	AT2G39660	AT2G39660.1	protein_coding	Encodes a plasma membrane-localized ser/thr protein kinase that is a crucial component of host response signaling required to activate the resistance responses to Botrytis and A. brassicicola infection.  It is likely a negative regulator of salicylic acid accumulation and basal defense against virulent bacterial pathogens.  Together with ER plays opposing roles in leaf morphogenesis and inflorescence architecture. Required to maintain appropriate auxin response during leaf margin morphogenesis. Interacts with ER-family proteins and directly phosphorylates ER.	BIK1; BOTRYTIS-INDUCED KINASE1	 mitochondrion, cotyledon, Golgi apparatus, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, carpel, cauline leaf, collective leaf structure, cotyledon, cytoplasm, defense response to fungus, flower, flower pedicel, flowering stage, guard cell, hypocotyl, inflorescence meristem, kinase activity, leaf apex, leaf lamina base, mature plant embryo stage, mitochondrion, nucleolus, nucleus, pattern recognition receptor signaling pathway, petal, petal differentiation and expansion stage, petiole, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, plasma membrane, pollen, protein autophosphorylation, protein binding, protein phosphorylation, protein serine kinase activity, protein serine/threonine kinase activity, regulation of defense response to bacterium, regulation of stomatal movement, response to fungus, response to molecule of bacterial origin, root, rosette leaf, seed, sepal, shoot apex, shoot system, stamen, stem, vascular leaf, vascular leaf senescent stage	true
Gene:2053457	AT2G14060	AT2G14060.1	protein_coding	encodes a protein whose sequence is similar to SAM:salicylic acid carboxyl methyltransferase (SAMT) (GI:6002712)(Clarkia breweri) and to SAM:benzoic acid carboxyl methyltransferase (BAMT)(GI:9789277)(Antirrhinum majus)		 nucleus, vascular leaf, S-adenosylmethionine-dependent methyltransferase activity, fatty acid biosynthetic process, methylation, nucleus, vascular leaf	false
Gene:1005714339	AT4G05320	AT4G05320.4	protein_coding	One of five polyubiquitin genes in A. thaliana.  These genes encode the highly conserved 76-amino acid protein ubiquitin that is covalently attached to substrate proteins targeting most for degradation. Polyubiquitin genes are characterized by the presence of tandem repeats of the 228 bp that encode a ubiquitin monomer. Induced by salicylic acid. Independent of NPR1 for their induction by salicylic acid. The mRNA is cell-to-cell mobile.	POLYUBIQUITIN 10; UBI10; UBIQUITIN 10; UBQ10	 L mature pollen stage, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, M germinated pollen stage, aging, carpel, cauline leaf, cell-to-cell mobile RNA, cellular protein modification process, collective leaf structure, cotyledon, cytoplasm, cytosol, flower, flower pedicel, flowering stage, guard cell, hypocotyl, inflorescence meristem, juvenile vascular leaf, leaf apex, leaf lamina base, mRNA binding, mature plant embryo stage, modification-dependent protein catabolic process, nucleus, petal, petal differentiation and expansion stage, petiole, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, plant sperm cell, pollen, pollen tube cell, protein tag, protein ubiquitination, response to salicylic acid, root, rosette leaf, seed, sepal, shoot apex, shoot system, stamen, stem, ubiquitin protein ligase binding, vascular leaf, vascular leaf senescent stage	true
Gene:1006229652	AT1G74710	AT1G74710.2	protein_coding	Encodes a protein with isochorismate synthase activity. Mutants fail to accumulate salicylic acid.  Its function may be redundant with that of ICS2 (AT1G18870).	EDS16; ENHANCED DISEASE SUSCEPTIBILITY TO ERYSIPHE ORONTII 16; ICS1; ISOCHORISMATE SYNTHASE 1; SALICYLIC ACID INDUCTION DEFICIENT 2; SID2	 chloroplast, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, carpel, cauline leaf, chloroplast, collective leaf structure, cotyledon, defense response to Gram-negative bacterium, defense response to bacterium, defense response to fungus, flower, flower pedicel, flowering stage, guard cell, hypocotyl, inflorescence meristem, isochorismate synthase activity, leaf abscission, leaf apex, leaf lamina base, mature plant embryo stage, negative regulation of defense response, petal, petal differentiation and expansion stage, petiole, phylloquinone biosynthetic process, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, plastid, pollen, response to bacterium, response to cold, root, salicylic acid biosynthetic process, seed, sepal, shoot apex, shoot system, stamen, stem, stomatal movement, systemic acquired resistance, vascular leaf, vascular leaf senescent stage	true
Gene:2077996	AT3G50930	AT3G50930.1	protein_coding	Encodes a protein that is present in a homo-multimeric protein complex on the outer mitochondrial membrane and plays a role in cell death and amplifying salicylic acid signalling. The mRNA is cell-to-cell mobile.	ATBCS1; ATOM66; BCS1; CYTOCHROME BC1 SYNTHESIS; OM66; OUTER MITOCHONDRIAL MEMBRANE PROTEIN OF 66 KDA	 mitochondrion, plasma membrane, plant callus, cultured plant cell, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, carpel, cauline leaf, cell death, cell-to-cell mobile RNA, collective leaf structure, cotyledon, cultured plant cell, flower, flower pedicel, flowering stage, guard cell, hypocotyl, identical protein binding, inflorescence meristem, leaf apex, leaf lamina base, mature plant embryo stage, mitochondrial envelope, mitochondrial outer membrane, mitochondrion, petal, petal differentiation and expansion stage, petiole, plant callus, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, plant-type hypersensitive response, plasma membrane, pollen, response to UV, response to bacterium, response to molecule of bacterial origin, root, salicylic acid mediated signaling pathway, seed, sepal, shoot apex, shoot system, stamen, stem, vascular leaf, vascular leaf senescent stage	true
Gene:2115662	AT4G05320	AT4G05320.1	protein_coding	One of five polyubiquitin genes in A. thaliana.  These genes encode the highly conserved 76-amino acid protein ubiquitin that is covalently attached to substrate proteins targeting most for degradation. Polyubiquitin genes are characterized by the presence of tandem repeats of the 228 bp that encode a ubiquitin monomer. Induced by salicylic acid. Independent of NPR1 for their induction by salicylic acid. The mRNA is cell-to-cell mobile.	POLYUBIQUITIN 10; UBI10; UBIQUITIN 10; UBQ10	 juvenile vascular leaf, L mature pollen stage, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, M germinated pollen stage, aging, carpel, cauline leaf, cell-to-cell mobile RNA, cellular protein modification process, collective leaf structure, cotyledon, cytoplasm, cytosol, flower, flower pedicel, flowering stage, guard cell, hypocotyl, inflorescence meristem, juvenile vascular leaf, leaf apex, leaf lamina base, mRNA binding, mature plant embryo stage, modification-dependent protein catabolic process, nucleus, petal, petal differentiation and expansion stage, petiole, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, plant sperm cell, pollen, pollen tube cell, protein tag, protein ubiquitination, response to salicylic acid, root, rosette leaf, seed, sepal, shoot apex, shoot system, stamen, stem, ubiquitin protein ligase binding, vascular leaf, vascular leaf senescent stage	true
Gene:1005714341	AT4G05320	AT4G05320.2	protein_coding	One of five polyubiquitin genes in A. thaliana.  These genes encode the highly conserved 76-amino acid protein ubiquitin that is covalently attached to substrate proteins targeting most for degradation. Polyubiquitin genes are characterized by the presence of tandem repeats of the 228 bp that encode a ubiquitin monomer. Induced by salicylic acid. Independent of NPR1 for their induction by salicylic acid. The mRNA is cell-to-cell mobile.	POLYUBIQUITIN 10; UBI10; UBIQUITIN 10; UBQ10	 L mature pollen stage, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, M germinated pollen stage, aging, carpel, cauline leaf, cell-to-cell mobile RNA, cellular protein modification process, collective leaf structure, cotyledon, cytoplasm, cytosol, flower, flower pedicel, flowering stage, guard cell, hypocotyl, inflorescence meristem, juvenile vascular leaf, leaf apex, leaf lamina base, mRNA binding, mature plant embryo stage, modification-dependent protein catabolic process, nucleus, petal, petal differentiation and expansion stage, petiole, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, plant sperm cell, pollen, pollen tube cell, protein tag, protein ubiquitination, response to salicylic acid, root, rosette leaf, seed, sepal, shoot apex, shoot system, stamen, stem, ubiquitin protein ligase binding, vascular leaf, vascular leaf senescent stage	true
Gene:6532560772	AT4G19660	AT4G19660.2	protein_coding	Encodes NPR4, a ankyrin repeat BTB/POZ domain-containing  protein with 36% sequence identity with NPR1.  Mutants are more susceptible to the bacterial pathogen Pseudomonas syringe pv. tomato DC3000 and to the fungal pathogen Erysiphe cichoracearum, but do not differ markedly from wild type in interaction with virulent and avirulent strains of the oomycete Peronospora parasitica. NPR4 is required for basal defense against pathogens, and may be implicated in the cross-talk between the SA- and JA-dependent signaling pathways. NPR3 and NPR4 are receptors for the immune signal salicylic acid.		 chloroplast, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, carpel, cauline leaf, chloroplast, collective leaf structure, cotyledon, defense response to bacterium, defense response to fungus, flower, flower pedicel, flowering stage, guard cell, hypocotyl, identical protein binding, inflorescence meristem, leaf apex, leaf lamina base, mature plant embryo stage, nucleus, petal, petal differentiation and expansion stage, petiole, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, pollen, protein binding, protein ubiquitination, regulation of jasmonic acid mediated signaling pathway, regulation of salicylic acid mediated signaling pathway, response to bacterium, response to fungus, root, salicylic acid binding, seed, sepal, shoot apex, shoot system, stamen, stem, systemic acquired resistance, systemic acquired resistance, salicylic acid mediated signaling pathway, vascular leaf, vascular leaf senescent stage	true
Gene:2096696	AT3G01420	AT3G01420.1	protein_coding	Encodes an alpha-dioxygenase involved in protection against oxidative stress and cell death. Induced in response to Salicylic acid and oxidative stress.  Independent of NPR1 in  induction by salicylic acid. The mRNA is cell-to-cell mobile.	ALPHA-DIOXYGENASE 1; ALPHA-DOX1; DIOX1; DOX1; PADOX-1; PLANT ALPHA DIOXYGENASE 1	 extracellular region, (R)-2-hydroxy-alpha-linolenic acid biosynthetic process, carpel, cell death, cell-to-cell mobile RNA, cellular response to nitric oxide, cellular response to reactive oxygen species, cellular response to salicylic acid stimulus, collective leaf structure, defense response to bacterium, defense response to fungus, endosperm, extracellular region, fatty acid alpha-oxidation, flower, flowering stage, heme binding, hypocotyl, lipid metabolic process, monolayer-surrounded lipid storage body, oxidoreductase activity, acting on single donors with incorporation of molecular oxygen, incorporation of two atoms of oxygen, pollen, response to abscisic acid, response to oxidative stress, response to salicylic acid, root, sepal, stamen, stem, systemic acquired resistance	true
Gene:3435088	AT1G05560	AT1G05560.1	protein_coding	A UDP-glucose transferase localized in the phragmoplast.  It has been co-purified with the callose synthase complex and may transfer UDP-glucose from sucrose synthase to the callose synthase and thus help form a substrate channel for the synthesis of callose at the forming cell plate. Induced by salicylic acid. Independent of NPR1 for their induction by salicylic acid. UGT1 encodes a protein with glucosyltransferase activity with high sequence homology to UGT2 (AT1G05530). It belongs to an UGT subfamily that binds UDP-glucose but not UDP-glucuronate, UDP-galactose, or UDP-rhamnose as the glycosyl donor. UGT1 was shown to be able to use abscisic acid as glycosylation substrate in the presence of UDP-glucose. UGT1/UGT75B1 catalyzes the formation of the p-aminobenzoate-glucose ester in vitro and in vivo. It appears to be the enzyme predominantly responsible for pABA-Glc formation in Arabidopsis based on assays in leaves, flowers, and siliques.	UDP-GLUCOSE TRANSFERASE 1; UDP-GLUCOSYLTRANSFERASE 75B1; UGT1; UGT75B1	 Golgi apparatus, chloroplast, Golgi apparatus, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, UDP-glucose:4-aminobenzoate acylglucosyltransferase activity, UDP-glucosyltransferase activity, UDP-glycosyltransferase activity, abscisic acid glucosyltransferase activity, carpel, cauline leaf, chloroplast, collective leaf structure, cotyledon, flower, flower pedicel, flowering stage, glycosyltransferase activity, guard cell, hypocotyl, indole-3-acetate beta-glucosyltransferase activity, inflorescence meristem, leaf apex, leaf lamina base, mature plant embryo stage, para-aminobenzoic acid metabolic process, petal, petal differentiation and expansion stage, petiole, phragmoplast, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, pollen, pollen tube cell, protein binding, quercetin 3-O-glucosyltransferase activity, quercetin 7-O-glucosyltransferase activity, response to salicylic acid, root, seed, sepal, shoot apex, shoot system, stamen, stem, vascular leaf, vascular leaf senescent stage	true
Gene:1009022195	AT4G02590	AT4G02590.2	protein_coding	Basic helix loop helix class transcriptional regulator. Shows ecotype specific effects on temperature dependent salicylic acid accumulation and immunity. Governs the competence of pericycle cells to initiate lateral root primordium formation.	BHLH059; PERICYCLE FACTOR TYPE-B 1; PFB1; UNE12; UNFERTILIZED EMBRYO SAC 12	 nucleus, DNA-binding transcription factor activity, DNA-binding transcription factor activity, RNA polymerase II-specific, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, RNA polymerase II cis-regulatory region sequence-specific DNA binding, carpel, cauline leaf, collective leaf structure, cotyledon, double fertilization forming a zygote and endosperm, flower, flower pedicel, flowering stage, guard cell, hypocotyl, inflorescence meristem, leaf apex, leaf lamina base, mature plant embryo stage, nucleus, petal, petal differentiation and expansion stage, petiole, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, pollen, protein binding, protein dimerization activity, regulation of defense response, regulation of salicylic acid mediated signaling pathway, regulation of transcription by RNA polymerase II, regulation of transcription, DNA-templated, root, seed, sepal, shoot apex, shoot system, stamen, stem, vascular leaf, vascular leaf senescent stage	true
Gene:1005452974	CIM7	CIM7	unknown	A genetic locus involved in systemic acquired resistance. Mutant lines exhibit constitutive expression of PR1 promoter-reporter transgene and has high levels of salicylic acid.No sequence reported as of 8/2020.	CIM7; CONSTITUTIVE IMMUNITY 7	 cellular component unknown, molecular function unknown, systemic acquired resistance, salicylic acid mediated signaling pathway, cellular component unknown, molecular function unknown, systemic acquired resistance, salicylic acid mediated signaling pathway	false
Gene:1005714201	AT4G23210	AT4G23210.2	protein_coding	Encodes a Cysteine-rich receptor-like kinase (CRK13).  Overexpression of CRK13 leads to hypersensitive response cell death, and induces defense against pathogens by causing increased accumulation of salicylic acid.	CRK13; CYSTEINE-RICH RLK (RECEPTOR-LIKE PROTEIN KINASE) 13	 LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, cauline leaf, collective leaf structure, cotyledon, defense response to bacterium, embryo sac central cell, extracellular region, flowering stage, guard cell, hypocotyl, kinase activity, petal, petal differentiation and expansion stage, plant-type hypersensitive response, plasma membrane, protein kinase activity, protein phosphorylation, protein serine/threonine kinase activity, response to molecule of bacterial origin, sepal, stamen, stem, vascular leaf, vascular leaf senescent stage	true
Gene:6532562078	AT2G32690	AT2G32690.5	protein_coding	Glycine-rich protein similar in structure to GRP5. The expression of GRP23 is induced by HPA (cutin monomer, salicylic acid, and abscisic acid.		 LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, carpel, cauline leaf, collective leaf structure, cotyledon, flower, flower pedicel, flowering stage, guard cell, hypocotyl, inflorescence meristem, leaf apex, leaf lamina base, mature plant embryo stage, petal, petal differentiation and expansion stage, petiole, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, pollen, response to abscisic acid, response to salicylic acid, seed, sepal, shoot apex, shoot system, stamen, stem, vascular leaf, vascular leaf senescent stage	true
Gene:1009021472	AT2G05520	AT2G05520.4	protein_coding	Encodes a glycine-rich protein that is expressed mainly in stems and leaves.  AtGRP3 functions in root size determination during development and in Al stress. mRNA levels are upregulated in response to ABA, salicylic acid and ethylene but downregulated in response to desiccation. The mRNA is cell-to-cell mobile.	ATGRP-3; GLYCINE-RICH PROTEIN 3; GRP-3	 extracellular region, seedling development stage, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, carpel, cauline leaf, cell-to-cell mobile RNA, collective leaf structure, cotyledon, extracellular region, flower, flower pedicel, flowering stage, guard cell, hypocotyl, inflorescence meristem, leaf apex, leaf lamina base, mature plant embryo stage, mitochondrion, petal, petal differentiation and expansion stage, petiole, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, pollen, protein binding, regulation of cell size, response to abscisic acid, response to aluminum ion, response to desiccation, response to ethylene, response to salicylic acid, root, root development, rosette leaf, seed, seedling development stage, sepal, shoot apex, shoot system, stamen, stem, unidimensional cell growth, vascular leaf, vascular leaf senescent stage	true
Gene:6532557203	AT5G44030	AT5G44030.3	protein_coding	Encodes a cellulose synthase involved in secondary cell wall biosynthesis. Confers resistance towards bacterial and fungal pathogens, independent of salicylic acid, ethylene and jasmonate signaling.The mRNA is cell-to-cell mobile.		 plasma membrane, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, NOT cell wall thickening, NOT ethylene-activated signaling pathway, NOT jasmonic acid mediated signaling pathway, NOT salicylic acid mediated signaling pathway, carpel, cauline leaf, cell-to-cell mobile RNA, cellulose biosynthetic process, cellulose synthase (UDP-forming) activity, cellulose synthase activity, collective leaf structure, defense response to bacterium, defense response to fungus, flower, flower pedicel, flowering stage, glycosyltransferase activity, guard cell, gynoecium, hypocotyl, identical protein binding, inflorescence meristem, leaf apex, leaf lamina base, leaf trichome, petal, petal differentiation and expansion stage, petiole, plant embryo, plant embryo cotyledonary stage, plant embryo globular stage, plant-type cell wall biogenesis, plant-type primary cell wall biogenesis, plant-type secondary cell wall biogenesis, plasma membrane, pollen, protein binding, root, seed, seedling development stage, sepal, shoot apex, shoot system, stamen, stem, trans-Golgi network, trichome, vascular leaf, vascular leaf senescent stage	true
Gene:6532561809	AT1G05560	AT1G05560.2	protein_coding	A UDP-glucose transferase localized in the phragmoplast.  It has been co-purified with the callose synthase complex and may transfer UDP-glucose from sucrose synthase to the callose synthase and thus help form a substrate channel for the synthesis of callose at the forming cell plate. Induced by salicylic acid. Independent of NPR1 for their induction by salicylic acid. UGT1 encodes a protein with glucosyltransferase activity with high sequence homology to UGT2 (AT1G05530). It belongs to an UGT subfamily that binds UDP-glucose but not UDP-glucuronate, UDP-galactose, or UDP-rhamnose as the glycosyl donor. UGT1 was shown to be able to use abscisic acid as glycosylation substrate in the presence of UDP-glucose.		 chloroplast, Golgi apparatus, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, UDP-glucose:4-aminobenzoate acylglucosyltransferase activity, UDP-glucosyltransferase activity, UDP-glycosyltransferase activity, abscisic acid glucosyltransferase activity, carpel, cauline leaf, chloroplast, collective leaf structure, cotyledon, flower, flower pedicel, flowering stage, glycosyltransferase activity, guard cell, hypocotyl, indole-3-acetate beta-glucosyltransferase activity, inflorescence meristem, leaf apex, leaf lamina base, mature plant embryo stage, para-aminobenzoic acid metabolic process, petal, petal differentiation and expansion stage, petiole, phragmoplast, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, pollen, pollen tube cell, protein binding, quercetin 3-O-glucosyltransferase activity, quercetin 7-O-glucosyltransferase activity, response to salicylic acid, root, seed, sepal, shoot apex, shoot system, stamen, stem, vascular leaf, vascular leaf senescent stage	true
Gene:6532558219	AT3G04490	AT3G04490.3	protein_coding	Ran effector. XPO4 coordinates the nuclear accumulation of TOPLESS and TOPLESS-Related transcription corepressors, which plays a role in regulating salicylic acid-mediated defense feedback and modulating the strength of immunity induced by cpr5, a nucleoporin mutant.	XPO4	 cytoplasm, guard cell, nuclear export, nuclear export signal receptor activity, nuclear pore, protein binding, protein export from nucleus	false
Gene:504952784	AT5G44420	AT5G44420.1	protein_coding	Encodes an ethylene- and jasmonate-responsive plant defensin. mRNA levels are not responsive to salicylic acid treatment; although jasmonate and salicylic acid can act synergistically to enhance the expression of this gene. Belongs to the plant defensin (PDF) family with the following members: At1g75830/PDF1.1, At5g44420/PDF1.2a, At2g26020/PDF1.2b, At5g44430/PDF1.2c, At2g26010/PDF1.3, At1g19610/PDF1.4, At1g55010/PDF1.5, At2g02120/PDF2.1, At2g02100/PDF2.2, At2g02130/PDF2.3, At1g61070/PDF2.4, At5g63660/PDF2.5, At2g02140/PDF2.6, At5g38330/PDF3.1 and At4g30070/PDF3.2. CFA-Leu, CFA-Val, CFA-Met and CFA-Ala can induce the expression of PDF.	LCR77; LOW-MOLECULAR-WEIGHT CYSTEINE-RICH 77; PDF1.2; PDF1.2A; PLANT DEFENSIN 1.2; PLANT DEFENSIN 1.2A	 extracellular region, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, NOT response to salicylic acid, cauline leaf, collective leaf structure, cotyledon, defense response, extracellular region, flower, guard cell, hypocotyl, jasmonic acid and ethylene-dependent systemic resistance, leaf apex, leaf lamina base, petal differentiation and expansion stage, petiole, protein binding, response to ethylene, response to insect, response to jasmonic acid, root, seedling development stage, shoot apex, shoot system, stem, vascular leaf, vascular leaf senescent stage	true
