TAIR Accession	Locus	Gene Model	Gene Type	Description	Other Name(Type)	Keywords	Is full length cDNA
Gene:6532546706	AT4G12020	AT4G12020.11	protein_coding	Encodes a member of the A1 subgroup of the MEKK (MAPK/ERK kinase kinase) family. MEKK is another name for Mitogen-Activated Protein Kinase Kinase Kinase (MAPKKK or MAP3K).  This subgroup has four members: At4g08500 (MEKK1, also known as ARAKIN, MAP3Kb1, MAPKKK8), At4g08480 (MEKK2, also known as MAP3Kb4, MAPKKK9),  At4g08470 (MEKK3, also known as MAP3Kb3, MAPKKK10) and At4g12020 (MEKK4, also known as MAP3Kb5, MAPKKK11, WRKY19).  Nomenclatures for mitogen-activated protein kinases are described in Trends in Plant Science 2002,7(7):301. Co-regulates with DSC1  basal levels of immunity to root-knot nematodes.		 cytoplasm, ADP binding, DNA-binding transcription factor activity, L mature pollen stage, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, carpel, cauline leaf, chloroplast, chloroplast envelope, collective leaf structure, cotyledon, cytoplasm, flower, flower pedicel, flowering stage, guard cell, hypocotyl, inflorescence meristem, leaf apex, leaf lamina base, mature plant embryo stage, nucleus, petal, petal differentiation and expansion stage, petiole, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, pollen, protein binding, protein kinase activity, protein phosphorylation, regulation of transcription, DNA-templated, root, seed, sepal, sequence-specific DNA binding, shoot apex, shoot system, stamen, stem, transcription cis-regulatory region binding, vascular leaf, vascular leaf senescent stage	false
Gene:6532546883	AT4G12020	AT4G12020.6	protein_coding	Encodes a member of the A1 subgroup of the MEKK (MAPK/ERK kinase kinase) family. MEKK is another name for Mitogen-Activated Protein Kinase Kinase Kinase (MAPKKK or MAP3K).  This subgroup has four members: At4g08500 (MEKK1, also known as ARAKIN, MAP3Kb1, MAPKKK8), At4g08480 (MEKK2, also known as MAP3Kb4, MAPKKK9),  At4g08470 (MEKK3, also known as MAP3Kb3, MAPKKK10) and At4g12020 (MEKK4, also known as MAP3Kb5, MAPKKK11, WRKY19).  Nomenclatures for mitogen-activated protein kinases are described in Trends in Plant Science 2002,7(7):301. Co-regulates with DSC1  basal levels of immunity to root-knot nematodes.		 cytoplasm, ADP binding, DNA-binding transcription factor activity, L mature pollen stage, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, carpel, cauline leaf, chloroplast, chloroplast envelope, collective leaf structure, cotyledon, cytoplasm, flower, flower pedicel, flowering stage, guard cell, hypocotyl, inflorescence meristem, leaf apex, leaf lamina base, mature plant embryo stage, nucleus, petal, petal differentiation and expansion stage, petiole, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, pollen, protein binding, protein kinase activity, protein phosphorylation, regulation of transcription, DNA-templated, root, seed, sepal, sequence-specific DNA binding, shoot apex, shoot system, stamen, stem, transcription cis-regulatory region binding, vascular leaf, vascular leaf senescent stage	false
Gene:6530296382	AT1G53570	AT1G53570.4	protein_coding	Encodes a member of the MEKK subfamily that functions redundantly with MAPKKK3 to activate MPK3/6 downstream of multiple pattern recognition receptors and confer resistance to both bacterial and fungal pathogens.	MAP3KA; MITOGEN-ACTIVATED PROTEIN KINASE KINASE KINASE 3	 nucleus, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, MAP kinase kinase kinase activity, carpel, cauline leaf, collective leaf structure, cotyledon, flower, flower pedicel, flowering stage, guard cell, hypocotyl, inflorescence meristem, leaf apex, leaf lamina base, mature plant embryo stage, nucleus, pattern recognition receptor signaling pathway, petal, petal differentiation and expansion stage, petiole, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, pollen, protein binding, protein kinase activity, protein phosphorylation, regulation of defense response to bacterium, regulation of defense response to fungus, root, seed, sepal, shoot apex, shoot system, stamen, stem, vascular leaf, vascular leaf senescent stage	true
Gene:6532549844	AT5G66850	AT5G66850.2	protein_coding	Encodes a member of the MEKK subfamily that functions redundantly with MAPKKK3 to activate MPK3/6 downstream of multiple pattern recognition receptors and confer resistance to both bacterial and fungal pathogens.		 chloroplast, L mature pollen stage, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, M germinated pollen stage, MAP kinase kinase kinase activity, carpel, cauline leaf, cellular response to chitin, chloroplast, collective leaf structure, cotyledon, cytosol, flower, flower pedicel, flowering stage, guard cell, hypocotyl, inflorescence meristem, leaf lamina base, mature plant embryo stage, obsolete activation of MAPK activity, pattern recognition receptor signaling pathway, petal, petal differentiation and expansion stage, petiole, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, plasma membrane, pollen, pollen tube cell, protein autophosphorylation, protein binding, protein kinase activity, protein phosphorylation, protein serine/threonine kinase activity, regulation of defense response by callose deposition, regulation of defense response to bacterium, regulation of defense response to fungus, regulation of innate immune response, response to chitin, root, seed, sepal, shoot apex, shoot system, stamen, stem, vascular leaf, vascular leaf senescent stage	true
Gene:6530296088	AT1G07150	AT1G07150.2	protein_coding	Member of MEKK subfamily. Involved in wound induced signaling where it interacts with At5g40440, and activates At1g59580.	MAP3K13; MAPKKK13; MITOGEN-ACTIVATED PROTEIN KINASE KINASE KINASE 13	 plasma membrane, LP.04 four leaves visible stage, LP.10 ten leaves visible stage, carpel, cellular response to hypoxia, collective leaf structure, cotyledon, flowering stage, guard cell, leaf apex, petal differentiation and expansion stage, plasma membrane, protein kinase activity, protein phosphorylation, root, shoot system, stamen, vascular leaf	false
Gene:2010974	AT1G54960	AT1G54960.1	protein_coding	member of MEKK subfamily	ANP2; MAPKKK2; MITOGEN-ACTIVATED PROTEIN KINASE KINASE KINASES 2; NP2; NPK1-RELATED PROTEIN KINASE 2	 cytoplasm, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, MAP kinase kinase kinase activity, MAPK cascade, carpel, cauline leaf, collective leaf structure, cortical microtubule organization, cotyledon, cytokinesis by cell plate formation, cytoplasm, flower, flower pedicel, flowering stage, guard cell, hypocotyl, inflorescence meristem, leaf apex, leaf lamina base, mature plant embryo stage, obsolete activation of MAPKK activity, petal, petal differentiation and expansion stage, petiole, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, plant sperm cell, pollen, protein phosphorylation, root, seed, sepal, shoot apex, shoot system, stamen, stem, vascular leaf, vascular leaf senescent stage	true
Gene:1005714604	AT3G06110	AT3G06110.2	protein_coding	Encodes a nuclear-localized MAP kinase phosphatase. Plants with reduced levels of MKP2 transcripts are hypersensitive to ozone and ozone-mediated activation of MPK3 and MPK6 is prolonged in these plants.	DSPTP1B; DUAL-SPECIFICITY PROTEIN PHOSPHATASE 1B; MAPK PHOSPHATASE 2; MKP2	 cytoplasm, plasma membrane, cultured plant cell, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, MAP kinase phosphatase activity, MAP kinase tyrosine/serine/threonine phosphatase activity, NOT calmodulin binding, carpel, cauline leaf, cellular response to oxidative stress, collective leaf structure, cotyledon, cultured plant cell, cytoplasm, flower, flower pedicel, flowering stage, guard cell, hypocotyl, inflorescence meristem, intracellular signal transduction, leaf apex, leaf lamina base, mature plant embryo stage, mitogen-activated protein kinase binding, negative regulation of MAP kinase activity, negative regulation of plant-type hypersensitive response, nucleus, obsolete inactivation of MAPK activity, peptidyl-threonine dephosphorylation, peptidyl-tyrosine dephosphorylation, petal, petal differentiation and expansion stage, petiole, phosphoprotein phosphatase activity, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, plant sperm cell, plasma membrane, pollen, protein binding, protein dephosphorylation, protein serine phosphatase activity, protein threonine phosphatase activity, protein tyrosine phosphatase activity, protein tyrosine/threonine phosphatase activity, response to oxidative stress, response to ozone, root, seed, sepal, shoot apex, shoot system, stamen, stem, vascular leaf, vascular leaf senescent stage	true
Gene:5019474372	AT4G12020	AT4G12020.3	protein_coding	Encodes a member of the A1 subgroup of the MEKK (MAPK/ERK kinase kinase) family. MEKK is another name for Mitogen-Activated Protein Kinase Kinase Kinase (MAPKKK or MAP3K).  This subgroup has four members: At4g08500 (MEKK1, also known as ARAKIN, MAP3Kb1, MAPKKK8), At4g08480 (MEKK2, also known as MAP3Kb4, MAPKKK9),  At4g08470 (MEKK3, also known as MAP3Kb3, MAPKKK10) and At4g12020 (MEKK4, also known as MAP3Kb5, MAPKKK11, WRKY19).  Nomenclatures for mitogen-activated protein kinases are described in Trends in Plant Science 2002,7(7):301. Co-regulates with DSC1  basal levels of immunity to root-knot nematodes.	ATWRKY19; MAPK/ERK KINASE KINASE 4; MAPKKK11; MEKK4; MITOGEN-ACTIVATED PROTEIN KINASE KINASE KINASE 11; WRKY19	 cytoplasm, ADP binding, DNA-binding transcription factor activity, L mature pollen stage, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, carpel, cauline leaf, chloroplast, chloroplast envelope, collective leaf structure, cotyledon, cytoplasm, flower, flower pedicel, flowering stage, guard cell, hypocotyl, inflorescence meristem, leaf apex, leaf lamina base, mature plant embryo stage, nucleus, petal, petal differentiation and expansion stage, petiole, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, pollen, protein binding, protein kinase activity, protein phosphorylation, regulation of transcription, DNA-templated, root, seed, sepal, sequence-specific DNA binding, shoot apex, shoot system, stamen, stem, transcription cis-regulatory region binding, vascular leaf, vascular leaf senescent stage	false
Gene:6532548595	AT4G12020	AT4G12020.4	protein_coding	Encodes a member of the A1 subgroup of the MEKK (MAPK/ERK kinase kinase) family. MEKK is another name for Mitogen-Activated Protein Kinase Kinase Kinase (MAPKKK or MAP3K).  This subgroup has four members: At4g08500 (MEKK1, also known as ARAKIN, MAP3Kb1, MAPKKK8), At4g08480 (MEKK2, also known as MAP3Kb4, MAPKKK9),  At4g08470 (MEKK3, also known as MAP3Kb3, MAPKKK10) and At4g12020 (MEKK4, also known as MAP3Kb5, MAPKKK11, WRKY19).  Nomenclatures for mitogen-activated protein kinases are described in Trends in Plant Science 2002,7(7):301. Co-regulates with DSC1  basal levels of immunity to root-knot nematodes.		 cytoplasm, ADP binding, DNA-binding transcription factor activity, L mature pollen stage, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, carpel, cauline leaf, chloroplast, chloroplast envelope, collective leaf structure, cotyledon, cytoplasm, flower, flower pedicel, flowering stage, guard cell, hypocotyl, inflorescence meristem, leaf apex, leaf lamina base, mature plant embryo stage, nucleus, petal, petal differentiation and expansion stage, petiole, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, pollen, protein binding, protein kinase activity, protein phosphorylation, regulation of transcription, DNA-templated, root, seed, sepal, sequence-specific DNA binding, shoot apex, shoot system, stamen, stem, transcription cis-regulatory region binding, vascular leaf, vascular leaf senescent stage	false
Gene:2027793	AT1G73660	AT1G73660.1	protein_coding	Encodes a protein with similarity to MAPKKKs. May function as a negative regulator of salt tolerance.	M3KDELTA6; SIS8; SUGAR INSENSITIVE 8	 nucleus, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, MAP kinase kinase kinase activity, carpel, cauline leaf, collective leaf structure, cotyledon, flower, flower pedicel, flowering stage, guard cell, hypocotyl, inflorescence meristem, leaf apex, leaf lamina base, mature plant embryo stage, mitochondrion, nucleus, petal, petal differentiation and expansion stage, petiole, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, pollen, protein binding, protein kinase activity, protein phosphorylation, protein serine kinase activity, protein serine/threonine/tyrosine kinase activity, response to salt stress, root, rosette leaf, seed, sepal, shoot apex, shoot system, stamen, stem, sugar mediated signaling pathway, vascular leaf, vascular leaf senescent stage	true
Gene:2041643	AT2G13370	AT2G13370.1	protein_coding	Chromatin-remodeling factor; has large number of MAPK docking sites (D-sites).	CHR5; CHROMATIN REMODELING 5	 nucleus, plasmodesma, cultured plant cell, L mature pollen stage, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, M germinated pollen stage, carpel, cauline leaf, collective leaf structure, cotyledon, cultured plant cell, flower, flower pedicel, flowering stage, guard cell, hypocotyl, inflorescence meristem, leaf apex, leaf lamina base, mature plant embryo stage, nucleus, petal, petal differentiation and expansion stage, petiole, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, plant sperm cell, plasmodesma, pollen, pollen tube cell, protein binding, root, seed, sepal, shoot apex, shoot system, stamen, stem, vascular leaf, vascular leaf senescent stage	false
Gene:2080393	AT3G06030	AT3G06030.1	protein_coding	NPK1-related protein kinase 3	ANP3; ATANP3; MAPKKK12; NP3; NPK1-RELATED PROTEIN KINASE 3	 plasma membrane, apoplast, cultured plant cell, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, M germinated pollen stage, MAP kinase kinase kinase activity, apoplast, carpel, cauline leaf, collective leaf structure, cortical microtubule organization, cultured plant cell, flower, flower pedicel, flowering stage, guard cell, hypocotyl, leaf apex, leaf lamina base, mature plant embryo stage, petal, petal differentiation and expansion stage, petiole, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, plant sperm cell, plasma membrane, pollen, pollen tube cell, protein autophosphorylation, protein serine/threonine kinase activity, root, seed, sepal, shoot apex, shoot system, vascular leaf, vascular leaf senescent stage	true
Gene:6532548600	AT4G12020	AT4G12020.9	protein_coding	Encodes a member of the A1 subgroup of the MEKK (MAPK/ERK kinase kinase) family. MEKK is another name for Mitogen-Activated Protein Kinase Kinase Kinase (MAPKKK or MAP3K).  This subgroup has four members: At4g08500 (MEKK1, also known as ARAKIN, MAP3Kb1, MAPKKK8), At4g08480 (MEKK2, also known as MAP3Kb4, MAPKKK9),  At4g08470 (MEKK3, also known as MAP3Kb3, MAPKKK10) and At4g12020 (MEKK4, also known as MAP3Kb5, MAPKKK11, WRKY19).  Nomenclatures for mitogen-activated protein kinases are described in Trends in Plant Science 2002,7(7):301. Co-regulates with DSC1  basal levels of immunity to root-knot nematodes.		 cytoplasm, ADP binding, DNA-binding transcription factor activity, L mature pollen stage, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, carpel, cauline leaf, chloroplast, chloroplast envelope, collective leaf structure, cotyledon, cytoplasm, flower, flower pedicel, flowering stage, guard cell, hypocotyl, inflorescence meristem, leaf apex, leaf lamina base, mature plant embryo stage, nucleus, petal, petal differentiation and expansion stage, petiole, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, pollen, protein binding, protein kinase activity, protein phosphorylation, regulation of transcription, DNA-templated, root, seed, sepal, sequence-specific DNA binding, shoot apex, shoot system, stamen, stem, transcription cis-regulatory region binding, vascular leaf, vascular leaf senescent stage	false
Gene:6532561647	AT3G07980	AT3G07980.3	protein_coding	MAP3K epsilon protein kinase 2 is functionally redundant with MAP3Ke1. Required  for pollen development but not essential.		 plasma membrane, ATP binding, M germinated pollen stage, guard cell, nucleolus, plasma membrane, plasma membrane organization, pollen, pollen development, pollen tube cell, protein autophosphorylation, protein kinase activity, protein phosphorylation, protein serine kinase activity, protein serine/threonine kinase activity, regulation of cell division, vacuole	false
Gene:6532549023	AT4G31170	AT4G31170.6	protein_coding	Protein kinase superfamily protein;(source:Araport11)	RAF-LIKE MAPKKK 28; RAF28	 nucleus, ATP binding, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, carpel, cauline leaf, collective leaf structure, cotyledon, cytoplasm, flower, flower pedicel, flowering stage, guard cell, hypocotyl, inflorescence meristem, leaf apex, leaf lamina base, mature plant embryo stage, nucleus, petal, petal differentiation and expansion stage, petiole, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, pollen, protein kinase activity, protein phosphorylation, protein serine/threonine/tyrosine kinase activity, root, root epidermal cell differentiation, seed, sepal, shoot apex, shoot system, signal transduction, stamen, stem, vascular leaf, vascular leaf senescent stage	true
Gene:6532546720	AT4G08470	AT4G08470.2	protein_coding	Encodes a member of the A1 subgroup of the MEKK (MAPK/ERK kinase kinase) family. MEKK is another name for Mitogen-Activated Protein Kinase Kinase Kinase (MAPKKK or MAP3K).  This subgroup has four members: At4g08500 (MEKK1, also known as ARAKIN, MAP3Kb1, MAPKKK8), At4g08480 (MEKK2, also known as MAP3Kb4, MAPKKK9),  At4g08470 (MEKK3, also known as MAP3Kb3, MAPKKK10) and At4g12020 (MEKK4, also known as MAP3Kb5, MAPKKK11, WRKY19).  Nomenclatures for mitogen-activated protein kinases are described in Trends in Plant Science 2002, 7(7):301.		 cytoplasm, ATP binding, L mature pollen stage, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, MAP kinase kinase kinase activity, carpel, cauline leaf, collective leaf structure, cotyledon, cytoplasm, flower, flower pedicel, flowering stage, guard cell, hypocotyl, inflorescence meristem, leaf apex, leaf lamina base, mature plant embryo stage, nucleus, petal, petal differentiation and expansion stage, petiole, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, plant sperm cell, pollen, protein kinase activity, protein phosphorylation, root, seed, sepal, shoot apex, shoot system, stamen, stem, vascular leaf, vascular leaf senescent stage	true
Gene:6532548951	AT4G31170	AT4G31170.7	protein_coding	Protein kinase superfamily protein;(source:Araport11)	RAF-LIKE MAPKKK 28; RAF28	 nucleus, ATP binding, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, carpel, cauline leaf, collective leaf structure, cotyledon, cytoplasm, flower, flower pedicel, flowering stage, guard cell, hypocotyl, inflorescence meristem, leaf apex, leaf lamina base, mature plant embryo stage, nucleus, petal, petal differentiation and expansion stage, petiole, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, pollen, protein kinase activity, protein phosphorylation, protein serine/threonine/tyrosine kinase activity, root, root epidermal cell differentiation, seed, sepal, shoot apex, shoot system, signal transduction, stamen, stem, vascular leaf, vascular leaf senescent stage	true
Gene:6532554023	AT4G31170	AT4G31170.10	protein_coding	Protein kinase superfamily protein;(source:Araport11)	RAF-LIKE MAPKKK 28; RAF28	 cytoplasm, ATP binding, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, carpel, cauline leaf, collective leaf structure, cotyledon, cytoplasm, flower, flower pedicel, flowering stage, guard cell, hypocotyl, inflorescence meristem, leaf apex, leaf lamina base, mature plant embryo stage, nucleus, petal, petal differentiation and expansion stage, petiole, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, pollen, protein kinase activity, protein phosphorylation, protein serine/threonine/tyrosine kinase activity, root, root epidermal cell differentiation, seed, sepal, shoot apex, shoot system, signal transduction, stamen, stem, vascular leaf, vascular leaf senescent stage	true
Gene:2045677	AT2G30020	AT2G30020.1	protein_coding	Encodes AP2C1.  Belongs to the clade B of the PP2C-superfamily.  Acts as a MAPK phosphatase that negatively regulates MPK4 and MPK6.	AP2C1	 chloroplast, L mature pollen stage, M germinated pollen stage, abscisic acid-activated signaling pathway, chloroplast, defense response to fungus, guard cell, plastid, pollen, pollen tube cell, protein binding, protein dephosphorylation, protein serine phosphatase activity, protein serine/threonine phosphatase activity, protein threonine phosphatase activity, response to fungus, response to wounding	true
Gene:3441631	AT5G47070	AT5G47070.1	protein_coding	Encodes a member of the RLCK VII-4 subfamily of  receptor-like cytoplasmic kinases that has been shown to phosphorylate MAPKKK5 Ser-599 and MEKK1 Ser-603, both players in PRR-mediated resistance to bacterial   and fungal pathogens.	PBL19; PBS1-LIKE 19	 nucleus, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, carpel, cauline leaf, collective leaf structure, cotyledon, flower, flower pedicel, flowering stage, guard cell, hypocotyl, inflorescence meristem, innate immune response, leaf apex, leaf lamina base, mature plant embryo stage, nucleus, petal, petal differentiation and expansion stage, petiole, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, plastid, pollen, protein binding, protein phosphorylation, protein serine kinase activity, protein serine/threonine kinase activity, root, rosette leaf, seed, sepal, shoot apex, shoot system, stamen, stem, vascular leaf, vascular leaf senescent stage	true
Gene:2141044	AT4G17950	AT4G17950.1	protein_coding	AT-hook motif containing nuclear localized (AHL) DNA-binding protein; substrate of  immune MAPKs. Phosphorylation regulates AHL13 protein stability and thereby its immune functions. Regulates key factors of jasmonic acid biosynthesis and signaling  and affects immunity toward Pseudomonas syringae and Botrytis cinerea pathogens.	AHL13; AT-HOOK MOTIF NUCLEAR LOCALIZED PROTEIN 13	 LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, carpel, collective leaf structure, flower, flower pedicel, flowering stage, guard cell, hypocotyl, inflorescence meristem, leaf apex, mature plant embryo stage, minor groove of adenine-thymine-rich DNA binding, petal, petal differentiation and expansion stage, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, protein binding, root, seed, sepal, shoot apex, stamen, stem, vascular leaf	true
Gene:6532562969	AT3G18040	AT3G18040.4	protein_coding	Encodes a protein with similarity to MAP kinases (MAPK9).Expressed preferentially in guard cells and appears to be involved in reactive oxygen species mediated ABA signaling.		 nucleus, ATP binding, L mature pollen stage, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, M germinated pollen stage, MAP kinase activity, abscisic acid-activated signaling pathway, carpel, cauline leaf, collective leaf structure, cotyledon, cytoplasm, cytosol, flower, flower pedicel, flowering stage, guard cell, hypocotyl, inflorescence meristem, intracellular signal transduction, leaf apex, leaf lamina base, mature plant embryo stage, mitochondrion, nucleus, petal, petal differentiation and expansion stage, petiole, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, pollen, pollen tube cell, protein kinase activity, protein phosphorylation, protein serine/threonine kinase activity, root, seed, sepal, shoot apex, shoot system, signal transduction, stamen, stem, vascular leaf, vascular leaf senescent stage	true
